task,split_name,feature_set,model,n_train,n_test,train_label_counts,test_label_counts,accuracy,weighted_f1,balanced_accuracy,macro_f1,auroc,confusion_matrix,labels,error
keloid_binary,grouped_seed0_fold4,shared_genes_plus_modules,majority,55,100,"{'keloid': 30, 'non_keloid': 25}","{'keloid': 61, 'non_keloid': 39}",0.61,0.4622360248447205,0.5,0.37888198757763975,0.5,"[[61, 0], [39, 0]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed0_fold4,shared_genes_plus_modules,stratified_random,55,100,"{'keloid': 30, 'non_keloid': 25}","{'keloid': 61, 'non_keloid': 39}",0.58,0.5841379310344827,0.5725094577553593,0.5689655172413793,0.5725094577553593,"[[37, 24], [18, 21]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed0_fold4,shared_genes_plus_modules,elastic_net_logreg,55,100,"{'keloid': 30, 'non_keloid': 25}","{'keloid': 61, 'non_keloid': 39}",0.71,0.6723636363636365,0.6420765027322404,0.6363636363636364,0.7297183690626314,"[[58, 3], [26, 13]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed0_fold4,shared_genes_plus_modules,linear_svm,55,100,"{'keloid': 30, 'non_keloid': 25}","{'keloid': 61, 'non_keloid': 39}",0.64,0.5401398601398602,0.5430853299705759,0.4755244755244755,0.6679277007145858,"[[60, 1], [35, 4]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed0_fold4,shared_genes_plus_modules,random_forest,55,100,"{'keloid': 30, 'non_keloid': 25}","{'keloid': 61, 'non_keloid': 39}",0.64,0.6032831471588149,0.5754518705338377,0.5628946090335114,0.5489701555275326,"[[53, 8], [28, 11]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed0_fold4,shared_genes_plus_modules,hist_gradient_boosting,55,100,"{'keloid': 30, 'non_keloid': 25}","{'keloid': 61, 'non_keloid': 39}",0.64,0.5967857142857143,0.5708280790248004,0.5535714285714286,0.6023539302227827,"[[54, 7], [29, 10]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed0_fold4,shared_genes_plus_modules,knn,55,100,"{'keloid': 30, 'non_keloid': 25}","{'keloid': 61, 'non_keloid': 39}",0.58,0.5295833333333334,0.5077763766288357,0.4791666666666667,0.537410676754939,"[[51, 10], [32, 7]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed0_fold4,shared_genes_plus_modules,small_mlp,55,100,"{'keloid': 30, 'non_keloid': 25}","{'keloid': 61, 'non_keloid': 39}",0.66,0.6308571428571429,0.6010928961748634,0.5952380952380952,0.6952501050861707,"[[53, 8], [26, 13]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed0_fold4,shared_genes,majority,55,100,"{'keloid': 30, 'non_keloid': 25}","{'keloid': 61, 'non_keloid': 39}",0.61,0.4622360248447205,0.5,0.37888198757763975,0.5,"[[61, 0], [39, 0]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed0_fold4,shared_genes,stratified_random,55,100,"{'keloid': 30, 'non_keloid': 25}","{'keloid': 61, 'non_keloid': 39}",0.58,0.5841379310344827,0.5725094577553593,0.5689655172413793,0.5725094577553593,"[[37, 24], [18, 21]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed0_fold4,shared_genes,elastic_net_logreg,55,100,"{'keloid': 30, 'non_keloid': 25}","{'keloid': 61, 'non_keloid': 39}",0.69,0.6360284247927359,0.6118116855821774,0.5920515857349651,0.7009247583018076,"[[59, 2], [29, 10]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed0_fold4,shared_genes,linear_svm,55,100,"{'keloid': 30, 'non_keloid': 25}","{'keloid': 61, 'non_keloid': 39}",0.67,0.5946015853149771,0.5815468684321143,0.541093032957864,0.71416561580496,"[[60, 1], [32, 7]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed0_fold4,shared_genes,random_forest,55,100,"{'keloid': 30, 'non_keloid': 25}","{'keloid': 61, 'non_keloid': 39}",0.63,0.5953528068277437,0.5672551492223623,0.5552350042072365,0.5256410256410257,"[[52, 9], [28, 11]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed0_fold4,shared_genes,hist_gradient_boosting,55,100,"{'keloid': 30, 'non_keloid': 25}","{'keloid': 61, 'non_keloid': 39}",0.62,0.5490666666666667,0.5359394703656999,0.49333333333333335,0.5836485918453131,"[[56, 5], [33, 6]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed0_fold4,shared_genes,knn,55,100,"{'keloid': 30, 'non_keloid': 25}","{'keloid': 61, 'non_keloid': 39}",0.57,0.5141943573667711,0.49495586380832285,0.46081504702194354,0.49558638083228246,"[[51, 10], [33, 6]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed0_fold4,modules_only,majority,55,100,"{'keloid': 30, 'non_keloid': 25}","{'keloid': 61, 'non_keloid': 39}",0.61,0.4622360248447205,0.5,0.37888198757763975,0.5,"[[61, 0], [39, 0]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed0_fold4,modules_only,stratified_random,55,100,"{'keloid': 30, 'non_keloid': 25}","{'keloid': 61, 'non_keloid': 39}",0.58,0.5841379310344827,0.5725094577553593,0.5689655172413793,0.5725094577553593,"[[37, 24], [18, 21]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed0_fold4,modules_only,elastic_net_logreg,55,100,"{'keloid': 30, 'non_keloid': 25}","{'keloid': 61, 'non_keloid': 39}",0.53,0.4979116465863454,0.5962589323245061,0.5160127690248172,0.6569987389659521,"[[18, 43], [4, 35]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed0_fold4,modules_only,linear_svm,55,100,"{'keloid': 30, 'non_keloid': 25}","{'keloid': 61, 'non_keloid': 39}",0.52,0.4842827614716825,0.5880622110130307,0.5039272426622571,0.6326187473728457,"[[17, 44], [4, 35]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed0_fold4,modules_only,random_forest,55,100,"{'keloid': 30, 'non_keloid': 25}","{'keloid': 61, 'non_keloid': 39}",0.49,0.44878306878306873,0.5588482555695671,0.4708994708994709,0.617906683480454,"[[15, 46], [5, 34]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed0_fold4,modules_only,hist_gradient_boosting,55,100,"{'keloid': 30, 'non_keloid': 25}","{'keloid': 61, 'non_keloid': 39}",0.49,0.44878306878306873,0.5588482555695671,0.4708994708994709,0.6204287515762926,"[[15, 46], [5, 34]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed0_fold4,modules_only,knn,55,100,"{'keloid': 30, 'non_keloid': 25}","{'keloid': 61, 'non_keloid': 39}",0.6,0.571575502571295,0.5426649852879362,0.5324918186068257,0.564312736443884,"[[49, 12], [28, 11]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed0_fold4,modules_only,small_mlp,55,100,"{'keloid': 30, 'non_keloid': 25}","{'keloid': 61, 'non_keloid': 39}",0.51,0.4765461847389558,0.5752416981925179,0.49541756770672435,0.6473308112652375,"[[17, 44], [5, 34]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed1_fold0,shared_genes_plus_modules,majority,87,62,"{'keloid': 49, 'non_keloid': 38}","{'keloid': 42, 'non_keloid': 20}",0.6774193548387096,0.5471464019851118,0.5,0.40384615384615385,0.5,"[[42, 0], [20, 0]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed1_fold0,shared_genes_plus_modules,stratified_random,87,62,"{'keloid': 49, 'non_keloid': 38}","{'keloid': 42, 'non_keloid': 20}",0.532258064516129,0.5458289137081175,0.5107142857142857,0.5031776733904394,0.5107142857142857,"[[24, 18], [11, 9]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed1_fold0,shared_genes_plus_modules,elastic_net_logreg,87,62,"{'keloid': 49, 'non_keloid': 38}","{'keloid': 42, 'non_keloid': 20}",0.6774193548387096,0.6408144589338823,0.5654761904761905,0.5602836879432624,0.6797619047619048,"[[37, 5], [15, 5]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed1_fold0,shared_genes_plus_modules,linear_svm,87,62,"{'keloid': 49, 'non_keloid': 38}","{'keloid': 42, 'non_keloid': 20}",0.6774193548387096,0.6284562211981567,0.5523809523809524,0.5386904761904762,0.6702380952380952,"[[38, 4], [16, 4]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed1_fold0,shared_genes_plus_modules,random_forest,87,62,"{'keloid': 49, 'non_keloid': 38}","{'keloid': 42, 'non_keloid': 20}",0.5645161290322581,0.554369720109431,0.48214285714285715,0.4799627213420317,0.4726190476190476,"[[30, 12], [15, 5]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed1_fold0,shared_genes_plus_modules,hist_gradient_boosting,87,62,"{'keloid': 49, 'non_keloid': 38}","{'keloid': 42, 'non_keloid': 20}",0.6451612903225806,0.6256799493991145,0.5547619047619048,0.5542483660130719,0.5833333333333334,"[[34, 8], [14, 6]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed1_fold0,shared_genes_plus_modules,knn,87,62,"{'keloid': 49, 'non_keloid': 38}","{'keloid': 42, 'non_keloid': 20}",0.3870967741935484,0.3024193548387097,0.5345238095238095,0.3541666666666667,0.6369047619047619,"[[5, 37], [1, 19]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed1_fold0,shared_genes_plus_modules,small_mlp,87,62,"{'keloid': 49, 'non_keloid': 38}","{'keloid': 42, 'non_keloid': 20}",0.6290322580645161,0.5801533868040514,0.5035714285714286,0.4823956442831216,0.6571428571428571,"[[36, 6], [17, 3]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed1_fold0,shared_genes,majority,87,62,"{'keloid': 49, 'non_keloid': 38}","{'keloid': 42, 'non_keloid': 20}",0.6774193548387096,0.5471464019851118,0.5,0.40384615384615385,0.5,"[[42, 0], [20, 0]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed1_fold0,shared_genes,stratified_random,87,62,"{'keloid': 49, 'non_keloid': 38}","{'keloid': 42, 'non_keloid': 20}",0.532258064516129,0.5458289137081175,0.5107142857142857,0.5031776733904394,0.5107142857142857,"[[24, 18], [11, 9]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed1_fold0,shared_genes,elastic_net_logreg,87,62,"{'keloid': 49, 'non_keloid': 38}","{'keloid': 42, 'non_keloid': 20}",0.6451612903225806,0.5913018433179723,0.5154761904761904,0.49255952380952384,0.6321428571428571,"[[37, 5], [17, 3]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed1_fold0,shared_genes,linear_svm,87,62,"{'keloid': 49, 'non_keloid': 38}","{'keloid': 42, 'non_keloid': 20}",0.6935483870967742,0.6248289345063538,0.5511904761904761,0.5240404040404041,0.7083333333333333,"[[40, 2], [17, 3]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed1_fold0,shared_genes,random_forest,87,62,"{'keloid': 49, 'non_keloid': 38}","{'keloid': 42, 'non_keloid': 20}",0.5645161290322581,0.535077825400406,0.45595238095238094,0.44255744255744256,0.5428571428571428,"[[32, 10], [17, 3]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed1_fold0,shared_genes,hist_gradient_boosting,87,62,"{'keloid': 49, 'non_keloid': 38}","{'keloid': 42, 'non_keloid': 20}",0.5645161290322581,0.5456428312535598,0.46904761904761905,0.4626003210272873,0.5630952380952381,"[[31, 11], [16, 4]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed1_fold0,shared_genes,knn,87,62,"{'keloid': 49, 'non_keloid': 38}","{'keloid': 42, 'non_keloid': 20}",0.4032258064516129,0.32933947772657446,0.5464285714285714,0.37578231292517006,0.569047619047619,"[[6, 36], [1, 19]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed1_fold0,modules_only,majority,87,62,"{'keloid': 49, 'non_keloid': 38}","{'keloid': 42, 'non_keloid': 20}",0.6774193548387096,0.5471464019851118,0.5,0.40384615384615385,0.5,"[[42, 0], [20, 0]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed1_fold0,modules_only,stratified_random,87,62,"{'keloid': 49, 'non_keloid': 38}","{'keloid': 42, 'non_keloid': 20}",0.532258064516129,0.5458289137081175,0.5107142857142857,0.5031776733904394,0.5107142857142857,"[[24, 18], [11, 9]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed1_fold0,modules_only,elastic_net_logreg,87,62,"{'keloid': 49, 'non_keloid': 38}","{'keloid': 42, 'non_keloid': 20}",0.6451612903225806,0.616234221598878,0.5416666666666667,0.5366847826086957,0.6535714285714285,"[[35, 7], [15, 5]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed1_fold0,modules_only,linear_svm,87,62,"{'keloid': 49, 'non_keloid': 38}","{'keloid': 42, 'non_keloid': 20}",0.6290322580645161,0.6039551846003459,0.5297619047619048,0.5251415251415251,0.6452380952380952,"[[34, 8], [15, 5]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed1_fold0,modules_only,random_forest,87,62,"{'keloid': 49, 'non_keloid': 38}","{'keloid': 42, 'non_keloid': 20}",0.6612903225806451,0.6285119667013528,0.5535714285714286,0.5483870967741935,0.5523809523809524,"[[36, 6], [15, 5]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed1_fold0,modules_only,hist_gradient_boosting,87,62,"{'keloid': 49, 'non_keloid': 38}","{'keloid': 42, 'non_keloid': 20}",0.5967741935483871,0.569516505000376,0.4928571428571429,0.48384948384948384,0.5607142857142857,"[[33, 9], [16, 4]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed1_fold0,modules_only,knn,87,62,"{'keloid': 49, 'non_keloid': 38}","{'keloid': 42, 'non_keloid': 20}",0.5,0.497007546187874,0.5785714285714286,0.49986989331251624,0.6136904761904762,"[[15, 27], [4, 16]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed1_fold0,modules_only,small_mlp,87,62,"{'keloid': 49, 'non_keloid': 38}","{'keloid': 42, 'non_keloid': 20}",0.6129032258064516,0.5689773507206588,0.4916666666666667,0.4723404255319149,0.605952380952381,"[[35, 7], [17, 3]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed1_fold1,shared_genes_plus_modules,majority,121,12,"{'keloid': 75, 'non_keloid': 46}","{'non_keloid': 8, 'keloid': 4}",0.3333333333333333,0.16666666666666666,0.5,0.25,0.5,"[[4, 0], [8, 0]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed1_fold1,shared_genes_plus_modules,stratified_random,121,12,"{'keloid': 75, 'non_keloid': 46}","{'non_keloid': 8, 'keloid': 4}",0.5833333333333334,0.5925925925925926,0.5625,0.5555555555555556,0.5625,"[[2, 2], [3, 5]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed1_fold1,shared_genes_plus_modules,elastic_net_logreg,121,12,"{'keloid': 75, 'non_keloid': 46}","{'non_keloid': 8, 'keloid': 4}",1.0,1.0,1.0,1.0,1.0,"[[4, 0], [0, 8]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed1_fold1,shared_genes_plus_modules,linear_svm,121,12,"{'keloid': 75, 'non_keloid': 46}","{'non_keloid': 8, 'keloid': 4}",0.9166666666666666,0.9185185185185185,0.9375,0.9111111111111111,0.96875,"[[4, 0], [1, 7]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed1_fold1,shared_genes_plus_modules,random_forest,121,12,"{'keloid': 75, 'non_keloid': 46}","{'non_keloid': 8, 'keloid': 4}",0.8333333333333334,0.8380952380952381,0.875,0.8285714285714285,0.9375,"[[4, 0], [2, 6]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed1_fold1,shared_genes_plus_modules,hist_gradient_boosting,121,12,"{'keloid': 75, 'non_keloid': 46}","{'non_keloid': 8, 'keloid': 4}",0.8333333333333334,0.8380952380952381,0.875,0.8285714285714285,0.9375,"[[4, 0], [2, 6]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed1_fold1,shared_genes_plus_modules,knn,121,12,"{'keloid': 75, 'non_keloid': 46}","{'non_keloid': 8, 'keloid': 4}",0.4166666666666667,0.3259259259259259,0.5625,0.37777777777777777,1.0,"[[4, 0], [7, 1]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed1_fold1,shared_genes_plus_modules,small_mlp,121,12,"{'keloid': 75, 'non_keloid': 46}","{'non_keloid': 8, 'keloid': 4}",0.8333333333333334,0.8333333333333334,0.8125,0.8125,0.75,"[[3, 1], [1, 7]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed1_fold1,shared_genes,majority,121,12,"{'keloid': 75, 'non_keloid': 46}","{'non_keloid': 8, 'keloid': 4}",0.3333333333333333,0.16666666666666666,0.5,0.25,0.5,"[[4, 0], [8, 0]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed1_fold1,shared_genes,stratified_random,121,12,"{'keloid': 75, 'non_keloid': 46}","{'non_keloid': 8, 'keloid': 4}",0.5833333333333334,0.5925925925925926,0.5625,0.5555555555555556,0.5625,"[[2, 2], [3, 5]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed1_fold1,shared_genes,elastic_net_logreg,121,12,"{'keloid': 75, 'non_keloid': 46}","{'non_keloid': 8, 'keloid': 4}",0.8333333333333334,0.8148148148148148,0.75,0.7777777777777777,1.0,"[[2, 2], [0, 8]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed1_fold1,shared_genes,linear_svm,121,12,"{'keloid': 75, 'non_keloid': 46}","{'non_keloid': 8, 'keloid': 4}",1.0,1.0,1.0,1.0,1.0,"[[4, 0], [0, 8]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed1_fold1,shared_genes,random_forest,121,12,"{'keloid': 75, 'non_keloid': 46}","{'non_keloid': 8, 'keloid': 4}",0.75,0.7552447552447553,0.8125,0.7482517482517483,1.0,"[[4, 0], [3, 5]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed1_fold1,shared_genes,hist_gradient_boosting,121,12,"{'keloid': 75, 'non_keloid': 46}","{'non_keloid': 8, 'keloid': 4}",0.8333333333333334,0.8380952380952381,0.875,0.8285714285714285,0.9375,"[[4, 0], [2, 6]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed1_fold1,shared_genes,knn,121,12,"{'keloid': 75, 'non_keloid': 46}","{'non_keloid': 8, 'keloid': 4}",0.4166666666666667,0.3259259259259259,0.5625,0.37777777777777777,1.0,"[[4, 0], [7, 1]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed1_fold1,modules_only,majority,121,12,"{'keloid': 75, 'non_keloid': 46}","{'non_keloid': 8, 'keloid': 4}",0.3333333333333333,0.16666666666666666,0.5,0.25,0.5,"[[4, 0], [8, 0]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed1_fold1,modules_only,stratified_random,121,12,"{'keloid': 75, 'non_keloid': 46}","{'non_keloid': 8, 'keloid': 4}",0.5833333333333334,0.5925925925925926,0.5625,0.5555555555555556,0.5625,"[[2, 2], [3, 5]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed1_fold1,modules_only,elastic_net_logreg,121,12,"{'keloid': 75, 'non_keloid': 46}","{'non_keloid': 8, 'keloid': 4}",0.8333333333333334,0.8333333333333334,0.8125,0.8125,0.875,"[[3, 1], [1, 7]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed1_fold1,modules_only,linear_svm,121,12,"{'keloid': 75, 'non_keloid': 46}","{'non_keloid': 8, 'keloid': 4}",0.8333333333333334,0.8333333333333334,0.8125,0.8125,0.875,"[[3, 1], [1, 7]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed1_fold1,modules_only,random_forest,121,12,"{'keloid': 75, 'non_keloid': 46}","{'non_keloid': 8, 'keloid': 4}",0.75,0.7552447552447553,0.8125,0.7482517482517483,0.9375,"[[4, 0], [3, 5]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed1_fold1,modules_only,hist_gradient_boosting,121,12,"{'keloid': 75, 'non_keloid': 46}","{'non_keloid': 8, 'keloid': 4}",0.75,0.7552447552447553,0.8125,0.7482517482517483,1.0,"[[4, 0], [3, 5]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed1_fold1,modules_only,knn,121,12,"{'keloid': 75, 'non_keloid': 46}","{'non_keloid': 8, 'keloid': 4}",0.5833333333333334,0.5920745920745921,0.625,0.5804195804195804,0.6875,"[[3, 1], [4, 4]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed1_fold1,modules_only,small_mlp,121,12,"{'keloid': 75, 'non_keloid': 46}","{'non_keloid': 8, 'keloid': 4}",0.5833333333333334,0.5920745920745921,0.625,0.5804195804195804,0.875,"[[3, 1], [4, 4]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed1_fold2,shared_genes_plus_modules,majority,124,26,"{'keloid': 72, 'non_keloid': 52}","{'keloid': 13, 'non_keloid': 13}",0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,"[[13, 0], [13, 0]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed1_fold2,shared_genes_plus_modules,stratified_random,124,26,"{'keloid': 72, 'non_keloid': 52}","{'keloid': 13, 'non_keloid': 13}",0.34615384615384615,0.3451851851851852,0.34615384615384615,0.34518518518518515,0.34615384615384615,"[[5, 8], [9, 4]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed1_fold2,shared_genes_plus_modules,elastic_net_logreg,124,26,"{'keloid': 72, 'non_keloid': 52}","{'keloid': 13, 'non_keloid': 13}",0.5384615384615384,0.5272727272727272,0.5384615384615384,0.5272727272727272,0.5798816568047337,"[[9, 4], [8, 5]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed1_fold2,shared_genes_plus_modules,linear_svm,124,26,"{'keloid': 72, 'non_keloid': 52}","{'keloid': 13, 'non_keloid': 13}",0.5384615384615384,0.5357142857142857,0.5384615384615385,0.5357142857142857,0.5621301775147929,"[[8, 5], [7, 6]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed1_fold2,shared_genes_plus_modules,random_forest,124,26,"{'keloid': 72, 'non_keloid': 52}","{'keloid': 13, 'non_keloid': 13}",0.5384615384615384,0.5125,0.5384615384615385,0.5125,0.5798816568047337,"[[4, 9], [3, 10]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed1_fold2,shared_genes_plus_modules,hist_gradient_boosting,124,26,"{'keloid': 72, 'non_keloid': 52}","{'keloid': 13, 'non_keloid': 13}",0.5384615384615384,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.591715976331361,"[[7, 6], [6, 7]]","['keloid', 'non_keloid']",
keloid_binary,grouped_seed1_fold2,shared_genes_plus_modules,knn,124,26,"{'keloid': 72, 'non_keloid': 52}","{'keloid': 13, 'non_keloid': 13}",0.5,0.390990990990991,0.5,0.390990990990991,0.4644970414201184,"[[12, 1], [12, 1]]","['keloid', 'non_keloid']",
