sample_id,accession,patient_id,platform_id,modality,processed_modality,cell_type,specimen_compartment,disease_label,keloid_vs_normal,scar_type,lesional_status,treatment,encoder_task,encoder_response,contrast_type,eval_grain,cohort_role,lockbox,allow_accession_level_grouping,split_group,keloid_binary,keloid_binary_all_profiles,keloid_vs_normal_scar,keloid_vs_pathologic_scar,keloid_vs_unaffected_skin,clean_keloid_binary,fibroblast_keloid_binary,is_tissue_for_primary_skin
GSM71705,GSE3189,unknown,GPL96,microarray,microarray,unknown,bulk_tissue,melanoma,unknown,unknown,unknown,none,out_of_domain_disease_state,melanoma,sample,profile,existing,False,True,microarray|GSE3189|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSM71706,GSE3189,unknown,GPL96,microarray,microarray,unknown,bulk_tissue,melanoma,unknown,unknown,unknown,none,out_of_domain_disease_state,melanoma,sample,profile,existing,False,True,microarray|GSE3189|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSM71707,GSE3189,unknown,GPL96,microarray,microarray,unknown,bulk_tissue,melanoma,unknown,unknown,unknown,none,out_of_domain_disease_state,melanoma,sample,profile,existing,False,True,microarray|GSE3189|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSM71708,GSE3189,unknown,GPL96,microarray,microarray,unknown,bulk_tissue,melanoma,unknown,unknown,unknown,none,out_of_domain_disease_state,melanoma,sample,profile,existing,False,True,microarray|GSE3189|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSM71709,GSE3189,unknown,GPL96,microarray,microarray,unknown,bulk_tissue,melanoma,unknown,unknown,unknown,none,out_of_domain_disease_state,melanoma,sample,profile,existing,False,True,microarray|GSE3189|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSM71710,GSE3189,unknown,GPL96,microarray,microarray,unknown,bulk_tissue,melanoma,unknown,unknown,unknown,none,out_of_domain_disease_state,melanoma,sample,profile,existing,False,True,microarray|GSE3189|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSM71711,GSE3189,unknown,GPL96,microarray,microarray,unknown,bulk_tissue,melanoma,unknown,unknown,unknown,none,out_of_domain_disease_state,melanoma,sample,profile,existing,False,True,microarray|GSE3189|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSM71712,GSE3189,unknown,GPL96,microarray,microarray,unknown,bulk_tissue,melanoma,unknown,unknown,unknown,none,out_of_domain_disease_state,melanoma,sample,profile,existing,False,True,microarray|GSE3189|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSM71713,GSE3189,unknown,GPL96,microarray,microarray,unknown,bulk_tissue,melanoma,unknown,unknown,unknown,none,out_of_domain_disease_state,melanoma,sample,profile,existing,False,True,microarray|GSE3189|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSM71714,GSE3189,unknown,GPL96,microarray,microarray,unknown,bulk_tissue,melanoma,unknown,unknown,unknown,none,out_of_domain_disease_state,melanoma,sample,profile,existing,False,True,microarray|GSE3189|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSM71715,GSE3189,unknown,GPL96,microarray,microarray,unknown,bulk_tissue,melanoma,unknown,unknown,unknown,none,out_of_domain_disease_state,melanoma,sample,profile,existing,False,True,microarray|GSE3189|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSM71716,GSE3189,unknown,GPL96,microarray,microarray,unknown,bulk_tissue,melanoma,unknown,unknown,unknown,none,out_of_domain_disease_state,melanoma,sample,profile,existing,False,True,microarray|GSE3189|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSM71717,GSE3189,unknown,GPL96,microarray,microarray,unknown,bulk_tissue,melanoma,unknown,unknown,unknown,none,out_of_domain_disease_state,melanoma,sample,profile,existing,False,True,microarray|GSE3189|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSM71718,GSE3189,unknown,GPL96,microarray,microarray,unknown,bulk_tissue,melanoma,unknown,unknown,unknown,none,out_of_domain_disease_state,melanoma,sample,profile,existing,False,True,microarray|GSE3189|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSM71719,GSE3189,unknown,GPL96,microarray,microarray,unknown,bulk_tissue,melanoma,unknown,unknown,unknown,none,out_of_domain_disease_state,melanoma,sample,profile,existing,False,True,microarray|GSE3189|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSM71720,GSE3189,unknown,GPL96,microarray,microarray,unknown,bulk_tissue,melanoma,unknown,unknown,unknown,none,out_of_domain_disease_state,melanoma,sample,profile,existing,False,True,microarray|GSE3189|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSM71721,GSE3189,unknown,GPL96,microarray,microarray,unknown,bulk_tissue,melanoma,unknown,unknown,unknown,none,out_of_domain_disease_state,melanoma,sample,profile,existing,False,True,microarray|GSE3189|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSM71722,GSE3189,unknown,GPL96,microarray,microarray,unknown,bulk_tissue,melanoma,unknown,unknown,unknown,none,out_of_domain_disease_state,melanoma,sample,profile,existing,False,True,microarray|GSE3189|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSM71723,GSE3189,unknown,GPL96,microarray,microarray,unknown,bulk_tissue,melanoma,unknown,unknown,unknown,none,out_of_domain_disease_state,melanoma,sample,profile,existing,False,True,microarray|GSE3189|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSM71724,GSE3189,unknown,GPL96,microarray,microarray,unknown,bulk_tissue,melanoma,unknown,unknown,unknown,none,out_of_domain_disease_state,melanoma,sample,profile,existing,False,True,microarray|GSE3189|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSM71725,GSE3189,unknown,GPL96,microarray,microarray,unknown,bulk_tissue,melanoma,unknown,unknown,unknown,none,out_of_domain_disease_state,melanoma,sample,profile,existing,False,True,microarray|GSE3189|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSM71726,GSE3189,unknown,GPL96,microarray,microarray,unknown,bulk_tissue,melanoma,unknown,unknown,unknown,none,out_of_domain_disease_state,melanoma,sample,profile,existing,False,True,microarray|GSE3189|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSM71727,GSE3189,unknown,GPL96,microarray,microarray,unknown,bulk_tissue,melanoma,unknown,unknown,unknown,none,out_of_domain_disease_state,melanoma,sample,profile,existing,False,True,microarray|GSE3189|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSM71728,GSE3189,unknown,GPL96,microarray,microarray,unknown,bulk_tissue,melanoma,unknown,unknown,unknown,none,out_of_domain_disease_state,melanoma,sample,profile,existing,False,True,microarray|GSE3189|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSM71729,GSE3189,unknown,GPL96,microarray,microarray,unknown,bulk_tissue,melanoma,unknown,unknown,unknown,none,out_of_domain_disease_state,melanoma,sample,profile,existing,False,True,microarray|GSE3189|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSM71730,GSE3189,unknown,GPL96,microarray,microarray,unknown,bulk_tissue,melanoma,unknown,unknown,unknown,none,out_of_domain_disease_state,melanoma,sample,profile,existing,False,True,microarray|GSE3189|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSM71731,GSE3189,unknown,GPL96,microarray,microarray,unknown,bulk_tissue,melanoma,unknown,unknown,unknown,none,out_of_domain_disease_state,melanoma,sample,profile,existing,False,True,microarray|GSE3189|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSM71732,GSE3189,unknown,GPL96,microarray,microarray,unknown,bulk_tissue,melanoma,unknown,unknown,unknown,none,out_of_domain_disease_state,melanoma,sample,profile,existing,False,True,microarray|GSE3189|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSM71733,GSE3189,unknown,GPL96,microarray,microarray,unknown,bulk_tissue,melanoma,unknown,unknown,unknown,none,out_of_domain_disease_state,melanoma,sample,profile,existing,False,True,microarray|GSE3189|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSM71734,GSE3189,unknown,GPL96,microarray,microarray,unknown,bulk_tissue,melanoma,unknown,unknown,unknown,none,out_of_domain_disease_state,melanoma,sample,profile,existing,False,True,microarray|GSE3189|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSM71735,GSE3189,unknown,GPL96,microarray,microarray,unknown,bulk_tissue,melanoma,unknown,unknown,unknown,none,out_of_domain_disease_state,melanoma,sample,profile,existing,False,True,microarray|GSE3189|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSM71736,GSE3189,unknown,GPL96,microarray,microarray,unknown,bulk_tissue,melanoma,unknown,unknown,unknown,none,out_of_domain_disease_state,melanoma,sample,profile,existing,False,True,microarray|GSE3189|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSM71737,GSE3189,unknown,GPL96,microarray,microarray,unknown,bulk_tissue,melanoma,unknown,unknown,unknown,none,out_of_domain_disease_state,melanoma,sample,profile,existing,False,True,microarray|GSE3189|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSM71738,GSE3189,unknown,GPL96,microarray,microarray,unknown,bulk_tissue,melanoma,unknown,unknown,unknown,none,out_of_domain_disease_state,melanoma,sample,profile,existing,False,True,microarray|GSE3189|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSM71739,GSE3189,unknown,GPL96,microarray,microarray,unknown,bulk_tissue,melanoma,unknown,unknown,unknown,none,out_of_domain_disease_state,melanoma,sample,profile,existing,False,True,microarray|GSE3189|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSM71740,GSE3189,unknown,GPL96,microarray,microarray,unknown,bulk_tissue,melanoma,unknown,unknown,unknown,none,out_of_domain_disease_state,melanoma,sample,profile,existing,False,True,microarray|GSE3189|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSM4331585,GSE145725,keloid_fibroblast_1,GPL16043,microarray,microarray,fibroblast,primary_fibroblast,keloid,keloid,unknown,unknown,none,keloid_vs_normal,keloid,sample,profile,existing,False,False,microarray|GSE145725|keloid_fibroblast_1,keloid,keloid,exclude,exclude,exclude,keloid,keloid,False
GSM4331586,GSE145725,keloid_fibroblast_1,GPL16043,microarray,microarray,fibroblast,primary_fibroblast,keloid,keloid,unknown,unknown,none,keloid_vs_normal,keloid,sample,profile,existing,False,False,microarray|GSE145725|keloid_fibroblast_1,keloid,keloid,exclude,exclude,exclude,keloid,keloid,False
GSM4331587,GSE145725,keloid_fibroblast_3,GPL16043,microarray,microarray,fibroblast,primary_fibroblast,keloid,keloid,unknown,unknown,none,keloid_vs_normal,keloid,sample,profile,existing,False,False,microarray|GSE145725|keloid_fibroblast_3,keloid,keloid,exclude,exclude,exclude,keloid,keloid,False
GSM4331588,GSE145725,keloid_fibroblast_4,GPL16043,microarray,microarray,fibroblast,primary_fibroblast,keloid,keloid,unknown,unknown,none,keloid_vs_normal,keloid,sample,profile,existing,False,False,microarray|GSE145725|keloid_fibroblast_4,keloid,keloid,exclude,exclude,exclude,keloid,keloid,False
GSM4331589,GSE145725,keloid_fibroblast_4,GPL16043,microarray,microarray,fibroblast,primary_fibroblast,keloid,keloid,unknown,unknown,none,keloid_vs_normal,keloid,sample,profile,existing,False,False,microarray|GSE145725|keloid_fibroblast_4,keloid,keloid,exclude,exclude,exclude,keloid,keloid,False
GSM4331590,GSE145725,keloid_fibroblast_5,GPL16043,microarray,microarray,fibroblast,primary_fibroblast,keloid,keloid,unknown,unknown,none,keloid_vs_normal,keloid,sample,profile,existing,False,False,microarray|GSE145725|keloid_fibroblast_5,keloid,keloid,exclude,exclude,exclude,keloid,keloid,False
GSM4331591,GSE145725,keloid_fibroblast_5,GPL16043,microarray,microarray,fibroblast,primary_fibroblast,keloid,keloid,unknown,unknown,none,keloid_vs_normal,keloid,sample,profile,existing,False,False,microarray|GSE145725|keloid_fibroblast_5,keloid,keloid,exclude,exclude,exclude,keloid,keloid,False
GSM4331592,GSE145725,keloid_fibroblast_6,GPL16043,microarray,microarray,fibroblast,primary_fibroblast,keloid,keloid,unknown,unknown,none,keloid_vs_normal,keloid,sample,profile,existing,False,False,microarray|GSE145725|keloid_fibroblast_6,keloid,keloid,exclude,exclude,exclude,keloid,keloid,False
GSM4331593,GSE145725,keloid_fibroblast_6,GPL16043,microarray,microarray,fibroblast,primary_fibroblast,keloid,keloid,unknown,unknown,none,keloid_vs_normal,keloid,sample,profile,existing,False,False,microarray|GSE145725|keloid_fibroblast_6,keloid,keloid,exclude,exclude,exclude,keloid,keloid,False
GSM4331594,GSE145725,normal_fibroblast_1,GPL16043,microarray,microarray,fibroblast,primary_fibroblast,normal,normal,unknown,unknown,none,keloid_vs_normal,normal,sample,profile,existing,False,False,microarray|GSE145725|normal_fibroblast_1,non_keloid,non_keloid,exclude,exclude,exclude,non_keloid,non_keloid,False
GSM4331595,GSE145725,normal_fibroblast_1,GPL16043,microarray,microarray,fibroblast,primary_fibroblast,normal,normal,unknown,unknown,none,keloid_vs_normal,normal,sample,profile,existing,False,False,microarray|GSE145725|normal_fibroblast_1,non_keloid,non_keloid,exclude,exclude,exclude,non_keloid,non_keloid,False
GSM4331596,GSE145725,normal_fibroblast_2,GPL16043,microarray,microarray,fibroblast,primary_fibroblast,normal,normal,unknown,unknown,none,keloid_vs_normal,normal,sample,profile,existing,False,False,microarray|GSE145725|normal_fibroblast_2,non_keloid,non_keloid,exclude,exclude,exclude,non_keloid,non_keloid,False
GSM4331597,GSE145725,normal_fibroblast_2,GPL16043,microarray,microarray,fibroblast,primary_fibroblast,normal,normal,unknown,unknown,none,keloid_vs_normal,normal,sample,profile,existing,False,False,microarray|GSE145725|normal_fibroblast_2,non_keloid,non_keloid,exclude,exclude,exclude,non_keloid,non_keloid,False
GSM4331598,GSE145725,normal_fibroblast_3,GPL16043,microarray,microarray,fibroblast,primary_fibroblast,normal,normal,unknown,unknown,none,keloid_vs_normal,normal,sample,profile,existing,False,False,microarray|GSE145725|normal_fibroblast_3,non_keloid,non_keloid,exclude,exclude,exclude,non_keloid,non_keloid,False
GSM4331599,GSE145725,normal_fibroblast_3,GPL16043,microarray,microarray,fibroblast,primary_fibroblast,normal,normal,unknown,unknown,none,keloid_vs_normal,normal,sample,profile,existing,False,False,microarray|GSE145725|normal_fibroblast_3,non_keloid,non_keloid,exclude,exclude,exclude,non_keloid,non_keloid,False
GSM4331600,GSE145725,normal_fibroblast_4,GPL16043,microarray,microarray,fibroblast,primary_fibroblast,normal,normal,unknown,unknown,none,keloid_vs_normal,normal,sample,profile,existing,False,False,microarray|GSE145725|normal_fibroblast_4,non_keloid,non_keloid,exclude,exclude,exclude,non_keloid,non_keloid,False
GSM4331601,GSE145725,normal_fibroblast_4,GPL16043,microarray,microarray,fibroblast,primary_fibroblast,normal,normal,unknown,unknown,none,keloid_vs_normal,normal,sample,profile,existing,False,False,microarray|GSE145725|normal_fibroblast_4,non_keloid,non_keloid,exclude,exclude,exclude,non_keloid,non_keloid,False
GSM4331602,GSE145725,normal_fibroblast_5,GPL16043,microarray,microarray,fibroblast,primary_fibroblast,normal,normal,unknown,unknown,none,keloid_vs_normal,normal,sample,profile,existing,False,False,microarray|GSE145725|normal_fibroblast_5,non_keloid,non_keloid,exclude,exclude,exclude,non_keloid,non_keloid,False
GSM4331603,GSE145725,normal_fibroblast_5,GPL16043,microarray,microarray,fibroblast,primary_fibroblast,normal,normal,unknown,unknown,none,keloid_vs_normal,normal,sample,profile,existing,False,False,microarray|GSE145725|normal_fibroblast_5,non_keloid,non_keloid,exclude,exclude,exclude,non_keloid,non_keloid,False
E-MTAB-2509_assay1,E-MTAB-2509,unknown,E-MTAB-2509,microarray,arrayexpress,fibroblast,primary_fibroblast,normal,normal,unknown,unknown,none,keloid_vs_normal,normal,sample,profile,existing,False,True,microarray|E-MTAB-2509|accession,non_keloid,non_keloid,exclude,exclude,exclude,non_keloid,non_keloid,False
E-MTAB-2509_assay2,E-MTAB-2509,unknown,E-MTAB-2509,microarray,arrayexpress,fibroblast,primary_fibroblast,normal,normal,unknown,unknown,none,keloid_vs_normal,normal,sample,profile,existing,False,True,microarray|E-MTAB-2509|accession,non_keloid,non_keloid,exclude,exclude,exclude,non_keloid,non_keloid,False
E-MTAB-2509_assay3,E-MTAB-2509,unknown,E-MTAB-2509,microarray,arrayexpress,fibroblast,primary_fibroblast,normal,normal,unknown,unknown,none,keloid_vs_normal,normal,sample,profile,existing,False,True,microarray|E-MTAB-2509|accession,non_keloid,non_keloid,exclude,exclude,exclude,non_keloid,non_keloid,False
E-MTAB-2509_assay4,E-MTAB-2509,unknown,E-MTAB-2509,microarray,arrayexpress,fibroblast,primary_fibroblast,normal,normal,unknown,unknown,rapamycin,keloid_vs_normal,normal,sample,profile,existing,False,True,microarray|E-MTAB-2509|accession,non_keloid,non_keloid,exclude,exclude,exclude,exclude,exclude,False
E-MTAB-2509_assay5,E-MTAB-2509,unknown,E-MTAB-2509,microarray,arrayexpress,fibroblast,primary_fibroblast,normal,normal,unknown,unknown,rapamycin,keloid_vs_normal,normal,sample,profile,existing,False,True,microarray|E-MTAB-2509|accession,non_keloid,non_keloid,exclude,exclude,exclude,exclude,exclude,False
E-MTAB-2509_assay6,E-MTAB-2509,unknown,E-MTAB-2509,microarray,arrayexpress,fibroblast,primary_fibroblast,normal,normal,unknown,unknown,rapamycin,keloid_vs_normal,normal,sample,profile,existing,False,True,microarray|E-MTAB-2509|accession,non_keloid,non_keloid,exclude,exclude,exclude,exclude,exclude,False
