path,method,compressed_size,uncompressed_size,local_offset
images/20190620_p176_slide5_ac1_vz_s1_p1_r14_a14_ac_full_l3_x155_y0_filtered.tiff,8,506380,4168364,869728795
images/20190708_p173_slide26_ac1_vz_s1_p4_r8_a8_ac_full_l1_x0_y0_comp.tiff,8,1002822,8726948,870235314
images/20190619_p173_slide8_ac1_vz_s1_p1_r6_a6_ac_full_l14_x714_y0_comp.tiff,8,1716579,14276564,871238268
images/20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l3_x246_y862_comp.tiff,8,232625,2952422,872954981
images/20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l6_x357_y1545_comp.tiff,8,2174107,19635236,873187742
images/20190709_p176_slide47_ac1_vz_s1_p1_r3_a3_ac_full_l1_x0_y0_comp.tiff,8,965538,8368316,875361986
images/20190715_p173_slide16_ac1_vz_s1_p2_r37_a37_ac_full_l11_x714_y1025_comp.tiff,8,2280412,17284238,876327656
images/20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l27_x1467_y1139_filtered.tiff,8,1012749,7697156,878608208
images/20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l1_x0_y1215_filtered.tiff,8,772035,7988672,879621100
images/20190708_p173_slide26_ac1_vz_s1_p4_r10_a10_ac_full_l1_x0_y0_comp.tiff,8,423040,3740372,880393276
images/20190708_p173_slide26_ac1_vz_s1_p5_r68_a68_ac_full_l32768_x0_y0_comp.tiff,8,112924,1330214,880816450
images/20190621_p176_slide36_ac1_vz_s1_p1_r7_a7_ac_full_l1_x0_y0_comp.tiff,8,1909599,13670276,880929512
images/20190709_p176_slide11_ac1_vz_s1_p1_r16_a16_ac_full_l32768_x0_y0_comp.tiff,8,193609,1976282,882839243
images/20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l17_x870_y1797_filtered.tiff,8,2029327,18068516,883032990
images/20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l18_x1034_y1351_comp.tiff,8,292524,3184472,885062459
images/20190715_p173_slide22_ac1_vz_s1_p1_r24_a24_ac_full_l1_x0_y348_filtered.tiff,8,274818,2472002,885355122
images/20190715_p176_slide30_ac1_vz_s1_p1_r3_a3_ac_full_l1_x0_y91_comp.tiff,8,957377,7276100,885630080
images/20190619_p176_slide43_ac1_vz_s1_p1_r6_a6_ac_full_l1_x0_y0_comp.tiff,8,1608980,13333166,886587590
images/20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l30_x1386_y477_filtered.tiff,8,629034,7775492,888196702
images/20190708_p173_slide26_ac1_vz_s1_p4_r5_a5_ac_full_l2_x0_y282_filtered.tiff,8,2640770,22997972,888825878
images/20190621_p173_slide4_ac1_vz_s1_p1_r16_a16_ac_full_l1_x92_y213_comp.tiff,8,936501,7628102,891466786
images/20190715_p176_slide30_ac1_vz_s1_p1_r2_a2_ac_full_l1_x0_y0_comp.tiff,8,701084,5921132,892403423
images/20190620_p176_slide5_ac1_vz_s1_p1_r14_a14_ac_full_l3_x155_y0_comp.tiff,8,496769,4168364,893104639
images/20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l34_x1571_y1467_filtered.tiff,8,1707238,18303524,893601543
images/20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l38_x2028_y1199_comp.tiff,8,355354,3802898,895308924
images/20190621_p173_slide13_ac1_vz_s1_p1_r2_a2_ac_full_l1_x0_y9_comp.tiff,8,1408435,12428324,895664417
images/20190715_p173_slide16_ac1_vz_s1_p2_r37_a37_ac_full_l6_x404_y925_comp.tiff,8,929968,8917892,897072984
images/20190715_p173_slide16_ac1_vz_s1_p1_r6_a6_ac_full_l1_x0_y0_filtered.tiff,8,2891423,24196778,898003090
images/20190621_p176_slide36_ac1_vz_s1_p1_r6_a6_ac_full_l1_x0_y5_filtered.tiff,8,546291,4452434,900894649
images/20190620_p176_slide5_ac1_vz_s1_p1_r14_a14_ac_full_l2_x80_y448_comp.tiff,8,840931,7240196,901441076
images/20190623_p176_slide14_ac1_vz_s1_p1_r5_a5_ac_full_l1_x9_y0_filtered.tiff,8,392708,2357864,902282143
images/20190620_p176_slide27_ac1_vz_s1_p1_r13_a13_ac_full_l2_x276_y265_comp.tiff,8,380419,3537188,902674987
images/20190715_p173_slide22_ac1_vz_s1_p1_r28_a28_ac_full_l32768_x0_y0_filtered.tiff,8,54150,1218931,903055544
images/20190710_p173_slide36_ac1_vz_s1_p1_r13_a13_ac_full_l1_x0_y229_filtered.tiff,8,853061,8318336,903109836
images/20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l31_x1707_y59_comp.tiff,8,340249,3359912,903963037
images/20190619_p173_slide31_ac1_vz_s1_p1_r8_a8_ac_full_l1_x10_y0_comp.tiff,8,420244,3263012,904303423
images/20190620_p173_slide19_ac1_vz_s1_p1_r22_a22_ac_full_l12_x743_y981_comp.tiff,8,1238050,10660256,904723800
images/20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l31_x1300_y1904_filtered.tiff,8,1585986,19768244,905961989
images/20190715_p176_slide30_ac1_vz_s1_p1_r16_a16_ac_full_l8_x706_y974_filtered.tiff,8,2542016,23636492,907548118
images/.snakemake_timestamp,0,0,0,910090276
images/20190620_p176_slide27_ac1_vz_s1_p1_r15_a15_ac_full_l2_x31_y0_comp.tiff,8,1770834,14350004,910090361
images/20190715_p176_slide30_ac1_vz_s1_p1_r10_a10_ac_full_l1_x0_y0_comp.tiff,8,553913,4390622,911861330
images/20190621_p173_slide13_ac1_vz_s1_p1_r4_a4_ac_full_l1_x0_y0_filtered.tiff,8,472509,3786884,912415377
images/20190708_p173_slide26_ac1_vz_s1_p6_r54_a54_ac_full_l32768_x0_y0_comp.tiff,8,446060,4592582,912888022
images/20190621_p173_slide13_ac1_vz_s1_p1_r8_a8_ac_full_l2_x85_y426_filtered.tiff,8,596133,4858292,913334220
images/20190711_p176_slide2_ac1_vz_s1_p1_r5_a5_ac_full_l1_x0_y0_comp.tiff,8,332127,2322674,913930492
images/20190619_p173_slide8_ac1_vz_s1_p1_r6_a6_ac_full_l2_x34_y674_filtered.tiff,8,493937,4230992,914262750
images/20190620_p173_slide19_ac1_vz_s1_p1_r22_a22_ac_full_l5_x256_y515_comp.tiff,8,490242,3860120,914756825
images/20190625_p173_slide10_ac1_vz_s1_p1_r9_a9_ac_full_l2_x111_y191_comp.tiff,8,576202,4700192,915247205
images/20190711_p176_slide2_ac1_vz_s1_p1_r4_a4_ac_full_l32768_x0_y0_filtered.tiff,8,283646,1872752,915823543
images/20190620_p173_slide19_ac1_vz_s1_p1_r12_a12_ac_full_l32768_x0_y0_comp.tiff,8,209817,2332466,916107328
images/20190710_p173_slide6_ac1_vz_s1_p1_r6_a6_ac_full_l13_x786_y833_filtered.tiff,8,1365722,14350820,916317283
images/20190620_p173_slide19_ac1_vz_s1_p1_r9_a9_ac_full_l4_x311_y257_comp.tiff,8,1904290,14843276,917683145
images/20190708_p173_slide26_ac1_vz_s1_p6_r33_a33_ac_full_l1_x0_y0_filtered.tiff,8,154675,1836134,919587571
images/20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l39_x1983_y684_comp.tiff,8,1639993,15246788,919742384
images/20190708_p173_slide26_ac1_vz_s1_p4_r18_a18_ac_full_l2_x0_y0_comp.tiff,8,1226579,10654952,921382515
images/20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l40_x2066_y381_filtered.tiff,8,993684,9667592,922609228
images/20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l24_x1089_y2329_comp.tiff,8,782920,9421364,923603054
images/20190708_p173_slide26_ac1_vz_s1_p4_r1_a1_ac_full_l1_x0_y0_filtered.tiff,8,299979,2988632,924386113
images/20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l10_x582_y990_comp.tiff,8,338932,2905604,924686228
images/20190708_p173_slide26_ac1_vz_s1_p6_r59_a59_ac_full_l2_x128_y0_filtered.tiff,8,656620,6788438,925025299
images/20190709_p176_slide47_ac1_vz_s1_p1_r1_a1_ac_full_l2_x5_y0_comp.tiff,8,277584,2442524,925682059
images/20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l2_x140_y938_comp.tiff,8,1212242,13483412,925959775
images/20190710_p176_slide8_ac1_vz_s1_p1_r14_a14_ac_full_l4_x220_y1251_comp.tiff,8,942641,9557126,927172155
images/20190620_p176_slide27_ac1_vz_s1_p1_r16_a16_ac_full_l2_x74_y209_filtered.tiff,8,3509145,26846432,928114934
images/20190710_p173_slide36_ac1_vz_s1_p1_r7_a7_ac_full_l1_x0_y0_filtered.tiff,8,614864,5916746,931624220
images/20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l45_x2183_y360_filtered.tiff,8,947555,9999908,932239220
images/20190708_p173_slide26_ac1_vz_s1_p6_r46_a46_ac_full_l1_x0_y0_comp.tiff,8,883659,8294876,933186917
images/20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l23_x1151_y1828_comp.tiff,8,1038748,9773468,934070710
images/20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l7_x488_y399_filtered.tiff,8,1221199,12038276,935109599
images/20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l7_x376_y262_comp.tiff,8,508921,5275064,936330938
images/20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l18_x926_y94_comp.tiff,8,929326,10660256,936839995
images/20190625_p173_slide10_ac1_vz_s1_p1_r12_a12_ac_full_l1_x0_y122_filtered.tiff,8,1346878,11099060,937769457
images/20190709_p176_slide11_ac1_vz_s1_p1_r7_a7_ac_full_l32768_x0_y0_filtered.tiff,8,115959,1203632,939116475
images/20190620_p176_slide5_ac1_vz_s1_p1_r4_a4_ac_full_l1_x0_y2_filtered.tiff,8,442256,3495572,939232574
images/20190715_p173_slide16_ac1_vz_s1_p2_r37_a37_ac_full_l2_x18_y0_filtered.tiff,8,745595,6708572,939674965
images/20190709_p176_slide47_ac1_vz_s1_p1_r3_a3_ac_full_l1_x0_y0_filtered.tiff,8,982054,8368316,940420699
images/20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l43_x1981_y241_filtered.tiff,8,734980,8000300,941402889
images/20190715_p173_slide22_ac1_vz_s1_p1_r18_a18_ac_full_l2_x207_y0_comp.tiff,8,2027066,14697008,942138011
images/20190619_p173_slide31_ac1_vz_s1_p1_r4_a4_ac_full_l32768_x0_y0_comp.tiff,8,98992,1037473,944165213
images/20190711_p173_slide28_ac1_vz_s1_p1_r2_a2_ac_full_l1_x0_y2_comp.tiff,8,601419,4608698,944264341
images/20190715_p173_slide16_ac1_vz_s1_p1_r12_a12_ac_full_l4_x321_y514_comp.tiff,8,522912,4511900,944865892
images/20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l15_x748_y1538_comp.tiff,8,2265285,17360024,945388942
images/20190708_p173_slide26_ac1_vz_s1_p6_r53_a53_ac_full_l1_x0_y0_filtered.tiff,8,1492019,14673548,947654365
images/20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l38_x1944_y1084_filtered.tiff,8,910395,9302738,949146522
images/20190708_p173_slide39_ac1_vz_s1_p1_r7_a7_ac_full_l1_x0_y0_filtered.tiff,8,706366,4957232,950057060
images/20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l24_x1089_y2329_filtered.tiff,8,792411,9421364,950763562
images/20190708_p173_slide26_ac1_vz_s1_p4_r8_a8_ac_full_l1_x0_y0_filtered.tiff,8,1011052,8726948,951556116
images/20190620_p176_slide27_ac1_vz_s1_p1_r15_a15_ac_full_l3_x209_y423_filtered.tiff,8,1581385,13168232,952567304
images/20190708_p176_slide33_ac1_vz_s1_p1_r16_a16_ac_full_l8_x868_y522_filtered.tiff,8,3134565,25829900,954148831
images/20190619_p173_slide31_ac1_vz_s1_p1_r6_a6_ac_full_l1_x0_y0_comp.tiff,8,1378652,13490756,957283538
images/20190715_p173_slide16_ac1_vz_s1_p2_r37_a37_ac_full_l15_x1094_y983_filtered.tiff,8,1047163,9142190,958662322
images/20190708_p176_slide33_ac1_vz_s1_p1_r13_a13_ac_full_l1_x0_y0_comp.tiff,8,1736023,14985668,959709629
images/20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l29_x1463_y685_filtered.tiff,8,2149890,19260692,961445786
images/20190711_p173_slide28_ac1_vz_s1_p1_r5_a5_ac_full_l1_x0_y8_filtered.tiff,8,648942,5289548,963595818
images/20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l10_x510_y2087_comp.tiff,8,1475647,14650088,964244896
images/20190715_p173_slide16_ac1_vz_s1_p2_r27_a27_ac_full_l3_x9_y17_comp.tiff,8,1341279,13504526,965720681
images/20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l33_x1450_y1120_filtered.tiff,8,1224073,13587860,967062095
images/20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l33_x1726_y195_comp.tiff,8,1492363,15307172,968286311
images/20190708_p173_slide26_ac1_vz_s1_p5_r78_a78_ac_full_l1_x0_y772_comp.tiff,8,858136,7283546,969778814
images/20190620_p173_slide34_ac1_vz_s1_p1_r8_a8_ac_full_l1_x18_y0_comp.tiff,8,660256,5138180,970637086
images/20190621_p173_slide4_ac1_vz_s1_p1_r16_a16_ac_full_l4_x447_y64_comp.tiff,8,1365760,9943604,971297475
images/20190619_p173_slide31_ac1_vz_s1_p1_r8_a8_ac_full_l1_x10_y0_filtered.tiff,8,427430,3263012,972663371
images/20190715_p176_slide30_ac1_vz_s1_p1_r8_a8_ac_full_l1_x0_y0_comp.tiff,8,871728,6801596,973090938
images/20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l23_x1206_y2272_filtered.tiff,8,385419,3377558,973962798
images/20190715_p173_slide16_ac1_vz_s1_p2_r37_a37_ac_full_l8_x670_y991_comp.tiff,8,1165871,8643104,974348360
images/20190708_p173_slide26_ac1_vz_s1_p6_r35_a35_ac_full_l1_x0_y0_comp.tiff,8,600073,5687756,975514369
images/20190620_p176_slide27_ac1_vz_s1_p1_r15_a15_ac_full_l4_x339_y150_filtered.tiff,8,1346081,10110272,976114576
images/20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l16_x855_y74_comp.tiff,8,667424,6496820,977460799
images/20190715_p173_slide22_ac1_vz_s1_p1_r11_a11_ac_full_l1_x3_y0_filtered.tiff,8,629748,4538114,978128359
images/20190620_p176_slide5_ac1_vz_s1_p1_r4_a4_ac_full_l1_x0_y2_comp.tiff,8,436278,3495572,978758245
images/20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l8_x539_y566_comp.tiff,8,421533,3381536,979194654
images/20190621_p173_slide13_ac1_vz_s1_p1_r10_a10_ac_full_l3_x399_y98_comp.tiff,8,1037981,6827708,979616323
images/20190710_p176_slide8_ac1_vz_s1_p1_r4_a4_ac_full_l1_x0_y0_filtered.tiff,8,606774,4937444,980654441
images/20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l13_x710_y503_comp.tiff,8,475396,4686116,981261350
images/20190625_p173_slide10_ac1_vz_s1_p1_r18_a18_ac_full_l7_x545_y718_filtered.tiff,8,317105,2531876,981736885
images/20190715_p173_slide22_ac1_vz_s1_p1_r28_a28_ac_full_l32768_x0_y0_comp.tiff,8,54132,1218931,982054132
images/20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l42_x1930_y1392_filtered.tiff,8,143548,1463732,982108402
images/20190619_p173_slide31_ac1_vz_s1_p1_r11_a11_ac_full_l1_x0_y0_filtered.tiff,8,901561,7748360,982252093
images/20190710_p173_slide36_ac1_vz_s1_p1_r13_a13_ac_full_l2_x93_y469_comp.tiff,8,526676,5534450,983153792
images/20190715_p176_slide30_ac1_vz_s1_p1_r16_a16_ac_full_l8_x706_y974_comp.tiff,8,2493605,23636492,983680605
images/20190621_p176_slide36_ac1_vz_s1_p1_r9_a9_ac_full_l1_x40_y372_comp.tiff,8,962333,7254272,986174348
images/20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l32_x1477_y38_comp.tiff,8,508843,6053732,987136816
images/20190715_p173_slide16_ac1_vz_s1_p1_r17_a17_ac_full_l6_x506_y628_comp.tiff,8,402851,3515768,987645796
images/20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l1_x0_y1143_comp.tiff,8,1515137,14281460,988048785
images/20190620_p173_slide19_ac1_vz_s1_p1_r22_a22_ac_full_l9_x423_y287_comp.tiff,8,2097524,17173772,989564057
images/20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l16_x784_y270_comp.tiff,8,387317,3687740,991661719
images/20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l28_x1319_y1058_filtered.tiff,8,189328,1530542,992049173
images/20190708_p173_slide26_ac1_vz_s1_p6_r59_a59_ac_full_l2_x128_y0_comp.tiff,8,650888,6788438,992238644
images/20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l10_x510_y2087_filtered.tiff,8,1494305,14650088,992889668
images/20190710_p176_slide8_ac1_vz_s1_p1_r14_a14_ac_full_l5_x328_y958_filtered.tiff,8,1829162,16990172,994384115
images/20190620_p176_slide27_ac1_vz_s1_p1_r13_a13_ac_full_l3_x270_y151_filtered.tiff,8,817011,7890038,996213418
images/20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l34_x2078_y602_comp.tiff,8,525779,5673476,997030571
images/20190715_p173_slide16_ac1_vz_s1_p1_r8_a8_ac_full_l4_x39_y328_filtered.tiff,8,1230575,10667396,997556490
images/20190708_p173_slide26_ac1_vz_s1_p4_r12_a12_ac_full_l2_x44_y178_filtered.tiff,8,172603,1161709,998787204
images/20190625_p173_slide10_ac1_vz_s1_p1_r3_a3_ac_full_l1_x12_y0_comp.tiff,8,1028113,9004388,998959948
images/20190625_p173_slide10_ac1_vz_s1_p1_r4_a4_ac_full_l1_x12_y0_comp.tiff,8,294021,3068396,999988194
images/20190621_p173_slide4_ac1_vz_s1_p1_r10_a10_ac_full_l3_x275_y194_filtered.tiff,8,1494752,11872628,1000282348
images/20190715_p173_slide16_ac1_vz_s1_p2_r37_a37_ac_full_l13_x1127_y1299_filtered.tiff,8,310875,3146732,1001777241
images/20190715_p173_slide16_ac1_vz_s1_p2_r23_a23_ac_full_l1_x0_y131_filtered.tiff,8,701055,5800466,1002088261
images/20190621_p173_slide4_ac1_vz_s1_p1_r10_a10_ac_full_l1_x0_y295_filtered.tiff,8,1850548,13590512,1002789456
images/20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l11_x552_y964_comp.tiff,8,1912173,16396532,1004640143
images/20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l30_x1446_y772_filtered.tiff,8,2375120,18651140,1006552453
images/20190709_p173_slide2_ac1_vz_s1_p1_r3_a3_ac_full_l1_x0_y0_comp.tiff,8,339558,3042692,1008927715
images/20190621_p176_slide36_ac1_vz_s1_p1_r4_a4_ac_full_l1_x0_y0_comp.tiff,8,2425954,18767012,1009267404
images/20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l22_x1157_y84_comp.tiff,8,489345,5615540,1011693490
images/20190710_p176_slide8_ac1_vz_s1_p1_r14_a14_ac_full_l2_x0_y1099_comp.tiff,8,916846,8942372,1012182974
images/20190620_p176_slide5_ac1_vz_s1_p1_r10_a10_ac_full_l1_x0_y0_comp.tiff,8,504094,4026176,1013099956
images/20190711_p173_slide28_ac1_vz_s1_p1_r8_a8_ac_full_l3_x254_y137_filtered.tiff,8,1451823,9766532,1013604183
images/20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l32_x1772_y838_filtered.tiff,8,647285,6326276,1015056146
images/20190715_p173_slide16_ac1_vz_s1_p1_r2_a2_ac_full_l2_x130_y0_filtered.tiff,8,699597,5862380,1015703575
images/20190620_p173_slide19_ac1_vz_s1_p1_r14_a14_ac_full_l1_x0_y0_filtered.tiff,8,1215166,9840788,1016403310
images/20190708_p173_slide26_ac1_vz_s1_p5_r70_a70_ac_full_l1_x0_y0_comp.tiff,8,1228156,12704948,1017618614
images/20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l5_x255_y839_comp.tiff,8,1186016,12418532,1018846904
images/20190715_p173_slide16_ac1_vz_s1_p2_r21_a21_ac_full_l5_x272_y0_comp.tiff,8,433514,3219560,1020033056
images/20190621_p173_slide4_ac1_vz_s1_p1_r10_a10_ac_full_l1_x0_y295_comp.tiff,8,1828524,13590512,1020466706
images/20190710_p173_slide6_ac1_vz_s1_p1_r6_a6_ac_full_l4_x146_y1043_filtered.tiff,8,634313,5045564,1022295365
images/20190625_p173_slide10_ac1_vz_s1_p1_r2_a2_ac_full_l2_x374_y0_comp.tiff,8,1423249,10978190,1022929818
images/20190708_p173_slide26_ac1_vz_s1_p6_r60_a60_ac_full_l1_x0_y0_comp.tiff,8,557732,6083516,1024353201
images/20190715_p173_slide16_ac1_vz_s1_p2_r21_a21_ac_full_l1_x0_y33_filtered.tiff,8,1300437,10980638,1024911067
images/20190708_p176_slide33_ac1_vz_s1_p1_r16_a16_ac_full_l1_x0_y0_comp.tiff,8,969495,9338744,1026211643
images/20190715_p173_slide16_ac1_vz_s1_p1_r12_a12_ac_full_l3_x327_y0_comp.tiff,8,880724,6969284,1027181272
images/20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l6_x342_y1266_comp.tiff,8,1667795,16161830,1028062132
images/20190625_p173_slide10_ac1_vz_s1_p1_r11_a11_ac_full_l1_x0_y0_comp.tiff,8,336775,2697422,1029730064
images/20190715_p176_slide30_ac1_vz_s1_p1_r5_a5_ac_full_l1_x0_y0_comp.tiff,8,1330134,10460132,1030066973
images/20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l35_x1687_y1190_filtered.tiff,8,1001155,9001430,1031397239
images/20190620_p173_slide19_ac1_vz_s1_p1_r22_a22_ac_full_l18_x1396_y495_comp.tiff,8,1457486,12253292,1032398537
images/20190711_p173_slide28_ac1_vz_s1_p1_r13_a13_ac_full_l3_x282_y286_filtered.tiff,8,1119453,7250192,1033856163
images/20190708_p173_slide26_ac1_vz_s1_p5_r78_a78_ac_full_l1_x0_y772_filtered.tiff,8,863886,7283546,1034975758
images/20190621_p173_slide13_ac1_vz_s1_p1_r8_a8_ac_full_l8_x368_y0_comp.tiff,8,1522561,12169448,1035839784
images/20190710_p173_slide6_ac1_vz_s1_p1_r6_a6_ac_full_l9_x275_y1290_comp.tiff,8,1160658,11902004,1037362479
images/20190621_p173_slide13_ac1_vz_s1_p1_r1_a1_ac_full_l1_x0_y1_filtered.tiff,8,1256871,10144340,1038523273
images/20190620_p176_slide5_ac1_vz_s1_p1_r7_a7_ac_full_l1_x0_y0_filtered.tiff,8,899403,7662170,1039780280
images/20190715_p176_slide30_ac1_vz_s1_p1_r9_a9_ac_full_l1_x0_y0_filtered.tiff,8,3506783,29639906,1040679818
images/20190619_p173_slide8_ac1_vz_s1_p1_r6_a6_ac_full_l15_x992_y210_filtered.tiff,8,1206868,10029896,1044186737
images/20190708_p173_slide26_ac1_vz_s1_p4_r12_a12_ac_full_l1_x0_y0_filtered.tiff,8,657936,5651342,1045393745
images/20190709_p173_slide2_ac1_vz_s1_p1_r4_a4_ac_full_l1_x0_y0_filtered.tiff,8,382072,3725684,1046051819
images/20190708_p173_slide26_ac1_vz_s1_p5_r74_a74_ac_full_l1_x14_y2_comp.tiff,8,709433,6932564,1046434026
images/20190715_p173_slide16_ac1_vz_s1_p2_r22_a22_ac_full_l1_x0_y0_filtered.tiff,8,418000,4284440,1047143594
images/20190708_p173_slide39_ac1_vz_s1_p1_r2_a2_ac_full_l1_x0_y0_filtered.tiff,8,332884,3367256,1047561732
images/20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l23_x1043_y1491_comp.tiff,8,2352137,19837604,1047894752
images/20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l19_x1043_y1258_filtered.tiff,8,593669,5216516,1050247028
images/20190715_p173_slide16_ac1_vz_s1_p2_r20_a20_ac_full_l1_x0_y0_filtered.tiff,8,1474540,14084192,1050840840
images/20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l16_x729_y1617_filtered.tiff,8,1974587,16442432,1052315518
images/20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l4_x79_y1647_comp.tiff,8,988697,8555588,1054290247
images/20190710_p173_slide6_ac1_vz_s1_p1_r6_a6_ac_full_l6_x250_y1129_comp.tiff,8,318321,2763008,1055279080
images/20190708_p173_slide26_ac1_vz_s1_p4_r5_a5_ac_full_l3_x133_y0_filtered.tiff,8,824025,8133512,1055597537
images/20190619_p173_slide8_ac1_vz_s1_p1_r6_a6_ac_full_l15_x992_y210_comp.tiff,8,1193077,10029896,1056421700
images/20190715_p173_slide16_ac1_vz_s1_p1_r8_a8_ac_full_l5_x245_y316_filtered.tiff,8,556951,4354616,1057614913
images/20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l30_x1464_y0_filtered.tiff,8,1136294,11619872,1058172004
images/20190715_p173_slide16_ac1_vz_s1_p2_r27_a27_ac_full_l2_x70_y205_filtered.tiff,8,310414,2536772,1059308440
images/20190619_p173_slide8_ac1_vz_s1_p1_r6_a6_ac_full_l17_x1096_y11_filtered.tiff,8,943834,7504376,1059618995
images/20190709_p173_slide2_ac1_vz_s1_p1_r1_a1_ac_full_l1_x0_y0_filtered.tiff,8,517901,4168262,1060562969
images/20190708_p173_slide26_ac1_vz_s1_p4_r31_a31_ac_full_l4_x867_y0_comp.tiff,8,712884,7833530,1061081005
images/20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l14_x762_y650_comp.tiff,8,722278,6841172,1061794025
images/20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l39_x1849_y1453_comp.tiff,8,146220,1465772,1062516442
images/20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l32_x1537_y493_filtered.tiff,8,1306338,11760632,1062662801
images/20190715_p173_slide22_ac1_vz_s1_p1_r24_a24_ac_full_l4_x296_y0_filtered.tiff,8,1307132,11485232,1063969281
images/20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l17_x772_y1763_filtered.tiff,8,886298,8640962,1065276553
images/20190715_p173_slide16_ac1_vz_s1_p1_r5_a5_ac_full_l1_x0_y0_comp.tiff,8,1468037,14305328,1066162995
images/20190620_p173_slide19_ac1_vz_s1_p1_r5_a5_ac_full_l1_x0_y0_filtered.tiff,8,963366,5890940,1067631164
images/20190708_p173_slide39_ac1_vz_s1_p1_r3_a3_ac_full_l1_x2_y0_comp.tiff,8,319140,3124292,1068594666
images/20190709_p173_slide2_ac1_vz_s1_p1_r7_a7_ac_full_l1_x0_y0_comp.tiff,8,800809,7422980,1068913938
images/20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l25_x1167_y348_filtered.tiff,8,1408454,14198228,1069714878
images/20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l22_x1041_y1752_filtered.tiff,8,839024,8823236,1071123476
images/20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l37_x1833_y497_comp.tiff,8,2172297,17698256,1071962643
images/20190625_p173_slide10_ac1_vz_s1_p1_r4_a4_ac_full_l1_x12_y0_filtered.tiff,8,297533,3068396,1074135078
