image_id,image_number,image_pos_x,image_pos_y,image_shape_h,image_shape_w,crop_number,acquisition_id,bc_depth,bc_invalid,bc_valid,bc_highest_count,bc_second_count,condition_id,condition_name,time_point,barcode,concentration,plate_id,bc_plate,bc_x,bc_y,well_name,sampleblock_id,site_id,acquisition_mcd_acid,acquisition_mcd_roiid,slideac_id,site_mcd_panoramaid,slide_id,slideac_name,slide_number,sampleblock_name,cellline,hastelox,mask_filename_cell,mask_filename_cyto,mask_filename_nucleiexp,image_stack_filename_FullStackComp,image_stack_filename_FullStackFiltered
314,314,680,0,270,353,5,133,30.0,91,77,74,1,53,T-REx-293_c0.5_tp72,72.0,"{'Pd102': 1, 'Pd104': 1, 'Pd105': 1, 'Pd106': 0, 'Pd108': 0, 'Pd110': 0, 'In113': 1, 'In115': 0}",0.5,173,1,8,D,D08,1,15,78,78,14,5,14,20190708_p173_slide26_ac1_vz,26,p173,T-REx-293,0,20190708_p173_slide26_ac1_vz_s1_p5_r78_a78_ac_full_l5_x680_y0_cell.tiff,20190708_p173_slide26_ac1_vz_s1_p5_r78_a78_ac_full_l5_x680_y0_cyto.tiff,20190708_p173_slide26_ac1_vz_s1_p5_r78_a78_ac_full_l5_x680_y0_nucleiexp.tiff,20190708_p173_slide26_ac1_vz_s1_p5_r78_a78_ac_full_l5_x680_y0_comp.tiff,20190708_p173_slide26_ac1_vz_s1_p5_r78_a78_ac_full_l5_x680_y0_filtered.tiff
330,330,349,78,285,339,3,146,30.0,75,63,61,1,53,T-REx-293_c0.5_tp72,72.0,"{'Pd102': 1, 'Pd104': 1, 'Pd105': 1, 'Pd106': 0, 'Pd108': 0, 'Pd110': 0, 'In113': 1, 'In115': 0}",0.5,173,1,8,D,D08,1,16,59,59,14,6,14,20190708_p173_slide26_ac1_vz,26,p173,T-REx-293,0,20190708_p173_slide26_ac1_vz_s1_p6_r59_a59_ac_full_l3_x349_y78_cell.tiff,20190708_p173_slide26_ac1_vz_s1_p6_r59_a59_ac_full_l3_x349_y78_cyto.tiff,20190708_p173_slide26_ac1_vz_s1_p6_r59_a59_ac_full_l3_x349_y78_nucleiexp.tiff,20190708_p173_slide26_ac1_vz_s1_p6_r59_a59_ac_full_l3_x349_y78_comp.tiff,20190708_p173_slide26_ac1_vz_s1_p6_r59_a59_ac_full_l3_x349_y78_filtered.tiff
456,456,250,0,265,284,4,180,30.0,78,52,51,1,53,T-REx-293_c0.5_tp72,72.0,"{'Pd102': 1, 'Pd104': 1, 'Pd105': 1, 'Pd106': 0, 'Pd108': 0, 'Pd110': 0, 'In113': 1, 'In115': 0}",0.5,173,1,8,D,D08,1,23,13,13,21,1,21,20190710_p173_slide36_ac1_vz,36,p173,T-REx-293,0,20190710_p173_slide36_ac1_vz_s1_p1_r13_a13_ac_full_l4_x250_y0_cell.tiff,20190710_p173_slide36_ac1_vz_s1_p1_r13_a13_ac_full_l4_x250_y0_cyto.tiff,20190710_p173_slide36_ac1_vz_s1_p1_r13_a13_ac_full_l4_x250_y0_nucleiexp.tiff,20190710_p173_slide36_ac1_vz_s1_p1_r13_a13_ac_full_l4_x250_y0_comp.tiff,20190710_p173_slide36_ac1_vz_s1_p1_r13_a13_ac_full_l4_x250_y0_filtered.tiff
553,553,976,166,373,357,7,198,30.0,73,66,64,1,53,T-REx-293_c0.5_tp72,72.0,"{'Pd102': 1, 'Pd104': 1, 'Pd105': 1, 'Pd106': 0, 'Pd108': 0, 'Pd110': 0, 'In113': 1, 'In115': 0}",0.5,173,1,8,D,D08,1,27,13,13,25,1,25,20190711_p173_slide28_ac1_vz,28,p173,T-REx-293,0,20190711_p173_slide28_ac1_vz_s1_p1_r13_a13_ac_full_l7_x976_y166_cell.tiff,20190711_p173_slide28_ac1_vz_s1_p1_r13_a13_ac_full_l7_x976_y166_cyto.tiff,20190711_p173_slide28_ac1_vz_s1_p1_r13_a13_ac_full_l7_x976_y166_nucleiexp.tiff,20190711_p173_slide28_ac1_vz_s1_p1_r13_a13_ac_full_l7_x976_y166_comp.tiff,20190711_p173_slide28_ac1_vz_s1_p1_r13_a13_ac_full_l7_x976_y166_filtered.tiff
7,7,0,0,189,177,1,4,30.0,34,44,44,0,23,T-47D_c1.0_tp72,72.0,"{'Pd102': 1, 'Pd104': 0, 'Pd105': 1, 'Pd106': 0, 'Pd108': 1, 'Pd110': 0, 'In113': 1, 'In115': 0}",1.0,173,1,3,C,C03,1,1,15,15,1,1,1,20190619_p173_slide31_ac1_vz,31,p173,T-47D,1,20190619_p173_slide31_ac1_vz_s1_p1_r15_a15_ac_full_l1_x0_y0_cell.tiff,20190619_p173_slide31_ac1_vz_s1_p1_r15_a15_ac_full_l1_x0_y0_cyto.tiff,20190619_p173_slide31_ac1_vz_s1_p1_r15_a15_ac_full_l1_x0_y0_nucleiexp.tiff,20190619_p173_slide31_ac1_vz_s1_p1_r15_a15_ac_full_l1_x0_y0_comp.tiff,20190619_p173_slide31_ac1_vz_s1_p1_r15_a15_ac_full_l1_x0_y0_filtered.tiff
282,282,0,0,257,264,1,116,30.0,96,35,35,0,23,T-47D_c1.0_tp72,72.0,"{'Pd102': 1, 'Pd104': 0, 'Pd105': 1, 'Pd106': 0, 'Pd108': 1, 'Pd110': 0, 'In113': 1, 'In115': 0}",1.0,173,1,3,C,C03,1,14,25,25,14,4,14,20190708_p173_slide26_ac1_vz,26,p173,T-47D,1,20190708_p173_slide26_ac1_vz_s1_p4_r25_a25_ac_full_l1_x0_y0_cell.tiff,20190708_p173_slide26_ac1_vz_s1_p4_r25_a25_ac_full_l1_x0_y0_cyto.tiff,20190708_p173_slide26_ac1_vz_s1_p4_r25_a25_ac_full_l1_x0_y0_nucleiexp.tiff,20190708_p173_slide26_ac1_vz_s1_p4_r25_a25_ac_full_l1_x0_y0_comp.tiff,20190708_p173_slide26_ac1_vz_s1_p4_r25_a25_ac_full_l1_x0_y0_filtered.tiff
294,294,0,0,239,291,1,122,30.0,85,47,47,0,23,T-47D_c1.0_tp72,72.0,"{'Pd102': 1, 'Pd104': 0, 'Pd105': 1, 'Pd106': 0, 'Pd108': 1, 'Pd110': 0, 'In113': 1, 'In115': 0}",1.0,173,1,3,C,C03,1,15,65,65,14,5,14,20190708_p173_slide26_ac1_vz,26,p173,T-47D,1,20190708_p173_slide26_ac1_vz_s1_p5_r65_a65_ac_full_l1_x0_y0_cell.tiff,20190708_p173_slide26_ac1_vz_s1_p5_r65_a65_ac_full_l1_x0_y0_cyto.tiff,20190708_p173_slide26_ac1_vz_s1_p5_r65_a65_ac_full_l1_x0_y0_nucleiexp.tiff,20190708_p173_slide26_ac1_vz_s1_p5_r65_a65_ac_full_l1_x0_y0_comp.tiff,20190708_p173_slide26_ac1_vz_s1_p5_r65_a65_ac_full_l1_x0_y0_filtered.tiff
331,331,0,0,212,281,1,147,30.0,85,28,27,1,23,T-47D_c1.0_tp72,72.0,"{'Pd102': 1, 'Pd104': 0, 'Pd105': 1, 'Pd106': 0, 'Pd108': 1, 'Pd110': 0, 'In113': 1, 'In115': 0}",1.0,173,1,3,C,C03,1,16,60,60,14,6,14,20190708_p173_slide26_ac1_vz,26,p173,T-47D,1,20190708_p173_slide26_ac1_vz_s1_p6_r60_a60_ac_full_l1_x0_y0_cell.tiff,20190708_p173_slide26_ac1_vz_s1_p6_r60_a60_ac_full_l1_x0_y0_cyto.tiff,20190708_p173_slide26_ac1_vz_s1_p6_r60_a60_ac_full_l1_x0_y0_nucleiexp.tiff,20190708_p173_slide26_ac1_vz_s1_p6_r60_a60_ac_full_l1_x0_y0_comp.tiff,20190708_p173_slide26_ac1_vz_s1_p6_r60_a60_ac_full_l1_x0_y0_filtered.tiff
545,545,4,0,261,260,1,196,30.0,63,27,27,0,23,T-47D_c1.0_tp72,72.0,"{'Pd102': 1, 'Pd104': 0, 'Pd105': 1, 'Pd106': 0, 'Pd108': 1, 'Pd110': 0, 'In113': 1, 'In115': 0}",1.0,173,1,3,C,C03,1,27,10,10,25,1,25,20190711_p173_slide28_ac1_vz,28,p173,T-47D,1,20190711_p173_slide28_ac1_vz_s1_p1_r10_a10_ac_full_l1_x4_y0_cell.tiff,20190711_p173_slide28_ac1_vz_s1_p1_r10_a10_ac_full_l1_x4_y0_cyto.tiff,20190711_p173_slide28_ac1_vz_s1_p1_r10_a10_ac_full_l1_x4_y0_nucleiexp.tiff,20190711_p173_slide28_ac1_vz_s1_p1_r10_a10_ac_full_l1_x4_y0_comp.tiff,20190711_p173_slide28_ac1_vz_s1_p1_r10_a10_ac_full_l1_x4_y0_filtered.tiff
9,9,0,0,233,267,1,6,30.0,97,36,35,1,47,HT-29_c0.5_tp72,72.0,"{'Pd102': 0, 'Pd104': 1, 'Pd105': 1, 'Pd106': 0, 'Pd108': 1, 'Pd110': 0, 'In113': 0, 'In115': 1}",0.5,173,1,5,D,D05,1,1,3,3,1,1,1,20190619_p173_slide31_ac1_vz,31,p173,HT-29,0,20190619_p173_slide31_ac1_vz_s1_p1_r3_a3_ac_full_l1_x0_y0_cell.tiff,20190619_p173_slide31_ac1_vz_s1_p1_r3_a3_ac_full_l1_x0_y0_cyto.tiff,20190619_p173_slide31_ac1_vz_s1_p1_r3_a3_ac_full_l1_x0_y0_nucleiexp.tiff,20190619_p173_slide31_ac1_vz_s1_p1_r3_a3_ac_full_l1_x0_y0_comp.tiff,20190619_p173_slide31_ac1_vz_s1_p1_r3_a3_ac_full_l1_x0_y0_filtered.tiff
292,292,0,0,274,312,1,120,30.0,93,38,37,1,47,HT-29_c0.5_tp72,72.0,"{'Pd102': 0, 'Pd104': 1, 'Pd105': 1, 'Pd106': 0, 'Pd108': 1, 'Pd110': 0, 'In113': 0, 'In115': 1}",0.5,173,1,5,D,D05,1,14,8,8,14,4,14,20190708_p173_slide26_ac1_vz,26,p173,HT-29,0,20190708_p173_slide26_ac1_vz_s1_p4_r8_a8_ac_full_l1_x0_y0_cell.tiff,20190708_p173_slide26_ac1_vz_s1_p4_r8_a8_ac_full_l1_x0_y0_cyto.tiff,20190708_p173_slide26_ac1_vz_s1_p4_r8_a8_ac_full_l1_x0_y0_nucleiexp.tiff,20190708_p173_slide26_ac1_vz_s1_p4_r8_a8_ac_full_l1_x0_y0_comp.tiff,20190708_p173_slide26_ac1_vz_s1_p4_r8_a8_ac_full_l1_x0_y0_filtered.tiff
304,304,0,424,279,303,1,132,30.0,104,40,39,1,47,HT-29_c0.5_tp72,72.0,"{'Pd102': 0, 'Pd104': 1, 'Pd105': 1, 'Pd106': 0, 'Pd108': 1, 'Pd110': 0, 'In113': 0, 'In115': 1}",0.5,173,1,5,D,D05,1,15,77,77,14,5,14,20190708_p173_slide26_ac1_vz,26,p173,HT-29,0,20190708_p173_slide26_ac1_vz_s1_p5_r77_a77_ac_full_l1_x0_y424_cell.tiff,20190708_p173_slide26_ac1_vz_s1_p5_r77_a77_ac_full_l1_x0_y424_cyto.tiff,20190708_p173_slide26_ac1_vz_s1_p5_r77_a77_ac_full_l1_x0_y424_nucleiexp.tiff,20190708_p173_slide26_ac1_vz_s1_p5_r77_a77_ac_full_l1_x0_y424_comp.tiff,20190708_p173_slide26_ac1_vz_s1_p5_r77_a77_ac_full_l1_x0_y424_filtered.tiff
321,321,0,0,244,333,1,140,30.0,102,34,33,1,47,HT-29_c0.5_tp72,72.0,"{'Pd102': 0, 'Pd104': 1, 'Pd105': 1, 'Pd106': 0, 'Pd108': 1, 'Pd110': 0, 'In113': 0, 'In115': 1}",0.5,173,1,5,D,D05,1,16,46,46,14,6,14,20190708_p173_slide26_ac1_vz,26,p173,HT-29,0,20190708_p173_slide26_ac1_vz_s1_p6_r46_a46_ac_full_l1_x0_y0_cell.tiff,20190708_p173_slide26_ac1_vz_s1_p6_r46_a46_ac_full_l1_x0_y0_cyto.tiff,20190708_p173_slide26_ac1_vz_s1_p6_r46_a46_ac_full_l1_x0_y0_nucleiexp.tiff,20190708_p173_slide26_ac1_vz_s1_p6_r46_a46_ac_full_l1_x0_y0_comp.tiff,20190708_p173_slide26_ac1_vz_s1_p6_r46_a46_ac_full_l1_x0_y0_filtered.tiff
559,559,0,2,310,330,1,204,30.0,103,32,30,1,47,HT-29_c0.5_tp72,72.0,"{'Pd102': 0, 'Pd104': 1, 'Pd105': 1, 'Pd106': 0, 'Pd108': 1, 'Pd110': 0, 'In113': 0, 'In115': 1}",0.5,173,1,5,D,D05,1,27,8,8,25,1,25,20190711_p173_slide28_ac1_vz,28,p173,HT-29,0,20190711_p173_slide28_ac1_vz_s1_p1_r8_a8_ac_full_l1_x0_y2_cell.tiff,20190711_p173_slide28_ac1_vz_s1_p1_r8_a8_ac_full_l1_x0_y2_cyto.tiff,20190711_p173_slide28_ac1_vz_s1_p1_r8_a8_ac_full_l1_x0_y2_nucleiexp.tiff,20190711_p173_slide28_ac1_vz_s1_p1_r8_a8_ac_full_l1_x0_y2_comp.tiff,20190711_p173_slide28_ac1_vz_s1_p1_r8_a8_ac_full_l1_x0_y2_filtered.tiff
672,672,0,0,175,225,1,253,30.0,22,46,46,0,47,HT-29_c0.5_tp72,72.0,"{'Pd102': 0, 'Pd104': 1, 'Pd105': 1, 'Pd106': 0, 'Pd108': 1, 'Pd110': 0, 'In113': 0, 'In115': 1}",0.5,173,1,5,D,D05,1,32,6,6,29,1,29,20190715_p173_slide22_ac1_vz,22,p173,HT-29,0,20190715_p173_slide22_ac1_vz_s1_p1_r6_a6_ac_full_l1_x0_y0_cell.tiff,20190715_p173_slide22_ac1_vz_s1_p1_r6_a6_ac_full_l1_x0_y0_cyto.tiff,20190715_p173_slide22_ac1_vz_s1_p1_r6_a6_ac_full_l1_x0_y0_nucleiexp.tiff,20190715_p173_slide22_ac1_vz_s1_p1_r6_a6_ac_full_l1_x0_y0_comp.tiff,20190715_p173_slide22_ac1_vz_s1_p1_r6_a6_ac_full_l1_x0_y0_filtered.tiff
11,11,0,0,199,213,1,8,30.0,31,52,52,0,33,DLD-1_c1.0_tp72,72.0,"{'Pd102': 1, 'Pd104': 1, 'Pd105': 1, 'Pd106': 0, 'Pd108': 0, 'Pd110': 1, 'In113': 0, 'In115': 0}",1.0,173,1,8,C,C08,1,1,5,5,1,1,1,20190619_p173_slide31_ac1_vz,31,p173,DLD-1,0,20190619_p173_slide31_ac1_vz_s1_p1_r5_a5_ac_full_l1_x0_y0_cell.tiff,20190619_p173_slide31_ac1_vz_s1_p1_r5_a5_ac_full_l1_x0_y0_cyto.tiff,20190619_p173_slide31_ac1_vz_s1_p1_r5_a5_ac_full_l1_x0_y0_nucleiexp.tiff,20190619_p173_slide31_ac1_vz_s1_p1_r5_a5_ac_full_l1_x0_y0_comp.tiff,20190619_p173_slide31_ac1_vz_s1_p1_r5_a5_ac_full_l1_x0_y0_filtered.tiff
97,97,0,255,360,377,1,32,30.0,131,31,30,1,33,DLD-1_c1.0_tp72,72.0,"{'Pd102': 1, 'Pd104': 1, 'Pd105': 1, 'Pd106': 0, 'Pd108': 0, 'Pd110': 1, 'In113': 0, 'In115': 0}",1.0,173,1,8,C,C08,1,5,22,22,5,1,5,20190620_p173_slide19_ac1_vz,19,p173,DLD-1,0,20190620_p173_slide19_ac1_vz_s1_p1_r22_a22_ac_full_l1_x0_y255_cell.tiff,20190620_p173_slide19_ac1_vz_s1_p1_r22_a22_ac_full_l1_x0_y255_cyto.tiff,20190620_p173_slide19_ac1_vz_s1_p1_r22_a22_ac_full_l1_x0_y255_nucleiexp.tiff,20190620_p173_slide19_ac1_vz_s1_p1_r22_a22_ac_full_l1_x0_y255_comp.tiff,20190620_p173_slide19_ac1_vz_s1_p1_r22_a22_ac_full_l1_x0_y255_filtered.tiff
299,299,0,0,342,364,1,127,30.0,148,58,58,0,33,DLD-1_c1.0_tp72,72.0,"{'Pd102': 1, 'Pd104': 1, 'Pd105': 1, 'Pd106': 0, 'Pd108': 0, 'Pd110': 1, 'In113': 0, 'In115': 0}",1.0,173,1,8,C,C08,1,15,70,70,14,5,14,20190708_p173_slide26_ac1_vz,26,p173,DLD-1,0,20190708_p173_slide26_ac1_vz_s1_p5_r70_a70_ac_full_l1_x0_y0_cell.tiff,20190708_p173_slide26_ac1_vz_s1_p5_r70_a70_ac_full_l1_x0_y0_cyto.tiff,20190708_p173_slide26_ac1_vz_s1_p5_r70_a70_ac_full_l1_x0_y0_nucleiexp.tiff,20190708_p173_slide26_ac1_vz_s1_p5_r70_a70_ac_full_l1_x0_y0_comp.tiff,20190708_p173_slide26_ac1_vz_s1_p5_r70_a70_ac_full_l1_x0_y0_filtered.tiff
318,318,0,0,309,359,1,137,30.0,144,57,56,1,33,DLD-1_c1.0_tp72,72.0,"{'Pd102': 1, 'Pd104': 1, 'Pd105': 1, 'Pd106': 0, 'Pd108': 0, 'Pd110': 1, 'In113': 0, 'In115': 0}",1.0,173,1,8,C,C08,1,16,37,37,14,6,14,20190708_p173_slide26_ac1_vz,26,p173,DLD-1,0,20190708_p173_slide26_ac1_vz_s1_p6_r37_a37_ac_full_l1_x0_y0_cell.tiff,20190708_p173_slide26_ac1_vz_s1_p6_r37_a37_ac_full_l1_x0_y0_cyto.tiff,20190708_p173_slide26_ac1_vz_s1_p6_r37_a37_ac_full_l1_x0_y0_nucleiexp.tiff,20190708_p173_slide26_ac1_vz_s1_p6_r37_a37_ac_full_l1_x0_y0_comp.tiff,20190708_p173_slide26_ac1_vz_s1_p6_r37_a37_ac_full_l1_x0_y0_filtered.tiff
556,556,2,0,329,313,1,201,30.0,113,66,63,2,33,DLD-1_c1.0_tp72,72.0,"{'Pd102': 1, 'Pd104': 1, 'Pd105': 1, 'Pd106': 0, 'Pd108': 0, 'Pd110': 1, 'In113': 0, 'In115': 0}",1.0,173,1,8,C,C08,1,27,4,4,25,1,25,20190711_p173_slide28_ac1_vz,28,p173,DLD-1,0,20190711_p173_slide28_ac1_vz_s1_p1_r4_a4_ac_full_l1_x2_y0_cell.tiff,20190711_p173_slide28_ac1_vz_s1_p1_r4_a4_ac_full_l1_x2_y0_cyto.tiff,20190711_p173_slide28_ac1_vz_s1_p1_r4_a4_ac_full_l1_x2_y0_nucleiexp.tiff,20190711_p173_slide28_ac1_vz_s1_p1_r4_a4_ac_full_l1_x2_y0_comp.tiff,20190711_p173_slide28_ac1_vz_s1_p1_r4_a4_ac_full_l1_x2_y0_filtered.tiff
585,585,354,174,307,318,5,217,30.0,127,32,30,1,33,DLD-1_c1.0_tp72,72.0,"{'Pd102': 1, 'Pd104': 1, 'Pd105': 1, 'Pd106': 0, 'Pd108': 0, 'Pd110': 1, 'In113': 0, 'In115': 0}",1.0,173,1,8,C,C08,1,30,12,12,28,1,28,20190715_p173_slide16_ac1_vz,16,p173,DLD-1,0,20190715_p173_slide16_ac1_vz_s1_p1_r12_a12_ac_full_l5_x354_y174_cell.tiff,20190715_p173_slide16_ac1_vz_s1_p1_r12_a12_ac_full_l5_x354_y174_cyto.tiff,20190715_p173_slide16_ac1_vz_s1_p1_r12_a12_ac_full_l5_x354_y174_nucleiexp.tiff,20190715_p173_slide16_ac1_vz_s1_p1_r12_a12_ac_full_l5_x354_y174_comp.tiff,20190715_p173_slide16_ac1_vz_s1_p1_r12_a12_ac_full_l5_x354_y174_filtered.tiff
670,670,173,0,359,355,3,251,30.0,121,52,51,1,33,DLD-1_c1.0_tp72,72.0,"{'Pd102': 1, 'Pd104': 1, 'Pd105': 1, 'Pd106': 0, 'Pd108': 0, 'Pd110': 1, 'In113': 0, 'In115': 0}",1.0,173,1,8,C,C08,1,32,27,27,29,1,29,20190715_p173_slide22_ac1_vz,22,p173,DLD-1,0,20190715_p173_slide22_ac1_vz_s1_p1_r27_a27_ac_full_l3_x173_y0_cell.tiff,20190715_p173_slide22_ac1_vz_s1_p1_r27_a27_ac_full_l3_x173_y0_cyto.tiff,20190715_p173_slide22_ac1_vz_s1_p1_r27_a27_ac_full_l3_x173_y0_nucleiexp.tiff,20190715_p173_slide22_ac1_vz_s1_p1_r27_a27_ac_full_l3_x173_y0_comp.tiff,20190715_p173_slide22_ac1_vz_s1_p1_r27_a27_ac_full_l3_x173_y0_filtered.tiff
12,12,0,0,408,324,1,9,30.0,101,29,29,0,1,T-REx-293_c1.0_tp72,72.0,"{'Pd102': 1, 'Pd104': 1, 'Pd105': 0, 'Pd106': 0, 'Pd108': 1, 'Pd110': 1, 'In113': 0, 'In115': 0}",1.0,173,1,2,B,B02,1,1,6,6,1,1,1,20190619_p173_slide31_ac1_vz,31,p173,T-REx-293,1,20190619_p173_slide31_ac1_vz_s1_p1_r6_a6_ac_full_l1_x0_y0_cell.tiff,20190619_p173_slide31_ac1_vz_s1_p1_r6_a6_ac_full_l1_x0_y0_cyto.tiff,20190619_p173_slide31_ac1_vz_s1_p1_r6_a6_ac_full_l1_x0_y0_nucleiexp.tiff,20190619_p173_slide31_ac1_vz_s1_p1_r6_a6_ac_full_l1_x0_y0_comp.tiff,20190619_p173_slide31_ac1_vz_s1_p1_r6_a6_ac_full_l1_x0_y0_filtered.tiff
114,114,423,287,396,425,9,32,30.0,116,86,85,1,1,T-REx-293_c1.0_tp72,72.0,"{'Pd102': 1, 'Pd104': 1, 'Pd105': 0, 'Pd106': 0, 'Pd108': 1, 'Pd110': 1, 'In113': 0, 'In115': 0}",1.0,173,1,2,B,B02,1,5,22,22,5,1,5,20190620_p173_slide19_ac1_vz,19,p173,T-REx-293,1,20190620_p173_slide19_ac1_vz_s1_p1_r22_a22_ac_full_l9_x423_y287_cell.tiff,20190620_p173_slide19_ac1_vz_s1_p1_r22_a22_ac_full_l9_x423_y287_cyto.tiff,20190620_p173_slide19_ac1_vz_s1_p1_r22_a22_ac_full_l9_x423_y287_nucleiexp.tiff,20190620_p173_slide19_ac1_vz_s1_p1_r22_a22_ac_full_l9_x423_y287_comp.tiff,20190620_p173_slide19_ac1_vz_s1_p1_r22_a22_ac_full_l9_x423_y287_filtered.tiff
290,290,0,282,490,460,2,119,30.0,142,132,131,1,1,T-REx-293_c1.0_tp72,72.0,"{'Pd102': 1, 'Pd104': 1, 'Pd105': 0, 'Pd106': 0, 'Pd108': 1, 'Pd110': 1, 'In113': 0, 'In115': 0}",1.0,173,1,2,B,B02,1,14,5,5,14,4,14,20190708_p173_slide26_ac1_vz,26,p173,T-REx-293,1,20190708_p173_slide26_ac1_vz_s1_p4_r5_a5_ac_full_l2_x0_y282_cell.tiff,20190708_p173_slide26_ac1_vz_s1_p4_r5_a5_ac_full_l2_x0_y282_cyto.tiff,20190708_p173_slide26_ac1_vz_s1_p4_r5_a5_ac_full_l2_x0_y282_nucleiexp.tiff,20190708_p173_slide26_ac1_vz_s1_p4_r5_a5_ac_full_l2_x0_y282_comp.tiff,20190708_p173_slide26_ac1_vz_s1_p4_r5_a5_ac_full_l2_x0_y282_filtered.tiff
309,309,281,165,451,548,6,132,30.0,148,151,149,1,1,T-REx-293_c1.0_tp72,72.0,"{'Pd102': 1, 'Pd104': 1, 'Pd105': 0, 'Pd106': 0, 'Pd108': 1, 'Pd110': 1, 'In113': 0, 'In115': 0}",1.0,173,1,2,B,B02,1,15,77,77,14,5,14,20190708_p173_slide26_ac1_vz,26,p173,T-REx-293,1,20190708_p173_slide26_ac1_vz_s1_p5_r77_a77_ac_full_l6_x281_y165_cell.tiff,20190708_p173_slide26_ac1_vz_s1_p5_r77_a77_ac_full_l6_x281_y165_cyto.tiff,20190708_p173_slide26_ac1_vz_s1_p5_r77_a77_ac_full_l6_x281_y165_nucleiexp.tiff,20190708_p173_slide26_ac1_vz_s1_p5_r77_a77_ac_full_l6_x281_y165_comp.tiff,20190708_p173_slide26_ac1_vz_s1_p5_r77_a77_ac_full_l6_x281_y165_filtered.tiff
323,323,0,0,442,481,1,141,30.0,136,125,122,2,1,T-REx-293_c1.0_tp72,72.0,"{'Pd102': 1, 'Pd104': 1, 'Pd105': 0, 'Pd106': 0, 'Pd108': 1, 'Pd110': 1, 'In113': 0, 'In115': 0}",1.0,173,1,2,B,B02,1,16,49,49,14,6,14,20190708_p173_slide26_ac1_vz,26,p173,T-REx-293,1,20190708_p173_slide26_ac1_vz_s1_p6_r49_a49_ac_full_l1_x0_y0_cell.tiff,20190708_p173_slide26_ac1_vz_s1_p6_r49_a49_ac_full_l1_x0_y0_cyto.tiff,20190708_p173_slide26_ac1_vz_s1_p6_r49_a49_ac_full_l1_x0_y0_nucleiexp.tiff,20190708_p173_slide26_ac1_vz_s1_p6_r49_a49_ac_full_l1_x0_y0_comp.tiff,20190708_p173_slide26_ac1_vz_s1_p6_r49_a49_ac_full_l1_x0_y0_filtered.tiff
633,633,790,744,279,325,10,238,30.0,84,50,50,0,1,T-REx-293_c1.0_tp72,72.0,"{'Pd102': 1, 'Pd104': 1, 'Pd105': 0, 'Pd106': 0, 'Pd108': 1, 'Pd110': 1, 'In113': 0, 'In115': 0}",1.0,173,1,2,B,B02,1,31,37,37,28,2,28,20190715_p173_slide16_ac1_vz,16,p173,T-REx-293,1,20190715_p173_slide16_ac1_vz_s1_p2_r37_a37_ac_full_l10_x790_y744_cell.tiff,20190715_p173_slide16_ac1_vz_s1_p2_r37_a37_ac_full_l10_x790_y744_cyto.tiff,20190715_p173_slide16_ac1_vz_s1_p2_r37_a37_ac_full_l10_x790_y744_nucleiexp.tiff,20190715_p173_slide16_ac1_vz_s1_p2_r37_a37_ac_full_l10_x790_y744_comp.tiff,20190715_p173_slide16_ac1_vz_s1_p2_r37_a37_ac_full_l10_x790_y744_filtered.tiff
665,665,113,408,486,466,3,249,30.0,141,137,136,1,1,T-REx-293_c1.0_tp72,72.0,"{'Pd102': 1, 'Pd104': 1, 'Pd105': 0, 'Pd106': 0, 'Pd108': 1, 'Pd110': 1, 'In113': 0, 'In115': 0}",1.0,173,1,2,B,B02,1,32,24,24,29,1,29,20190715_p173_slide22_ac1_vz,22,p173,T-REx-293,1,20190715_p173_slide22_ac1_vz_s1_p1_r24_a24_ac_full_l3_x113_y408_cell.tiff,20190715_p173_slide22_ac1_vz_s1_p1_r24_a24_ac_full_l3_x113_y408_cyto.tiff,20190715_p173_slide22_ac1_vz_s1_p1_r24_a24_ac_full_l3_x113_y408_nucleiexp.tiff,20190715_p173_slide22_ac1_vz_s1_p1_r24_a24_ac_full_l3_x113_y408_comp.tiff,20190715_p173_slide22_ac1_vz_s1_p1_r24_a24_ac_full_l3_x113_y408_filtered.tiff
13,13,2,0,275,333,1,10,30.0,50,108,107,1,49,T-REx-293_c0.5_tp72,72.0,"{'Pd102': 0, 'Pd104': 1, 'Pd105': 0, 'Pd106': 1, 'Pd108': 1, 'Pd110': 0, 'In113': 0, 'In115': 1}",0.5,173,1,6,D,D06,1,1,7,7,1,1,1,20190619_p173_slide31_ac1_vz,31,p173,T-REx-293,1,20190619_p173_slide31_ac1_vz_s1_p1_r7_a7_ac_full_l1_x2_y0_cell.tiff,20190619_p173_slide31_ac1_vz_s1_p1_r7_a7_ac_full_l1_x2_y0_cyto.tiff,20190619_p173_slide31_ac1_vz_s1_p1_r7_a7_ac_full_l1_x2_y0_nucleiexp.tiff,20190619_p173_slide31_ac1_vz_s1_p1_r7_a7_ac_full_l1_x2_y0_comp.tiff,20190619_p173_slide31_ac1_vz_s1_p1_r7_a7_ac_full_l1_x2_y0_filtered.tiff
